15,127,12,65,31
16,128,13,65,32
17,129,14,65,33
18,130,15,65,63
19,131,16,65,64
20,132,17,65,65
21,133,31,65,116
27,251,32,65,117
28,254,33,65,118
29,255,63,65,119
30,0,64,65,120
31,6,65,65,121
32,7,127,65,122
33,8,128,65,123
34,9,129,65,124
35,10,255,65,125
36,11,256,65,126
37,12,257,65,127
59,13,511,65,128
60,14,512,65,129
61,15,513,65,255
62,16,1023,65,256
63,17,1024,65,257
64,27,1025,65,511
65,28,2047,65,512
66,29,2048,65,513
67,32,2049,65,1023
68,33,4095,65,1024
69,35,4096,65,1025
123,36,4097,65,2047
124,37,8191,65,2048
125,59,8192,65,2049
126,62,8193,65,4095
127,63,10000,65,4096
128,123,16383,65,4097
129,252,16384,65,8191
130,253,16385,65,8192
131,2,20000,65,8193
132,20,32767,65,16383
133,21,32768,65,16384
251,1,32769,65,16385
252,3,65471,65,32767
253,30,65472,65,32768
254,31,65473,65,32769
255,5,65503,65,65471
1,18,65504,65,65472
6,19,65505,65,65473
7,34,65519,65,65503
8,60,65520,65,65504
9,4,65521,65,65505
0,9,65527,65,65519
1,10,65528,65,65520
2,11,65529,65,65521
3,12,65530,65,65527
4,13,65531,65,65528
5,14,65532,65,65529
6,15,65533,65,65530
7,16,65534,65,65531
8,18,65535,65,65532
14,19,0,65,65533
15,20,1,65,65534
16,21,2,65,65535
17,27,3,127,0
18,28,4,127,1
19,29,5,127,2
20,30,7,127,3
21,31,8,127,4
27,32,9,127,5
28,33,10,127,7
29,35,11,127,8
30,36,12,127,9
31,62,13,127,15
32,63,14,127,16
33,69,15,127,17
34,125,16,127,31
35,130,17,127,32
36,131,31,127,33
37,132,32,127,63
59,133,33,127,64
60,251,63,127,65
61,252,64,127,116
62,253,65,127,117
63,0,127,127,118
64,1,128,127,119
65,2,129,127,120
66,3,255,127,121
67,4,256,127,122
68,5,257,127,123
69,17,511,127,124
123,59,512,127,125
124,60,513,127,126
125,64,1023,127,127
126,65,1024,127,128
127,66,1025,127,129
128,67,2047,127,255
129,68,2048,127,256
130,126,2049,127,257
131,34,4095,127,511
132,61,4096,127,512
133,37,4097,127,513
251,12,8191,127,1023
252,124,8192,127,1024
253,129,8193,127,1025
254,6,10000,127,2047
255,7,16383,127,2048
0,128,16384,127,2049
11,123,16385,127,4095
12,8,20000,127,4096
13,9,32767,127,4097
14,10,32768,127,8191
10,127,32769,127,8192
16,254,65471,127,8193
6,255,65472,127,16383
7,14,65473,127,16384
8,15,65503,127,16385
9,16,65504,127,32767
15,13,65505,127,32768
2,19,65519,127,32769
3,20,65520,127,65471
4,28,65521,127,65472
5,11,65527,127,65473
11,21,65528,127,65503
17,31,65529,127,65504
18,32,65530,127,65505
1,33,65531,127,65519
10,34,65532,127,65520
12,37,65533,127,65521
13,18,65534,127,65527
28,35,65535,127,65528
29,62,0,127,65529
30,63,1,127,65530
31,64,2,127,65531
32,65,3,127,65532
33,66,4,127,65533
34,67,5,127,65534
35,68,7,127,65535
36,123,8,128,0
37,128,9,128,1
59,254,10,128,2
60,255,11,128,3
61,0,12,128,4
62,3,13,128,5
63,4,14,128,7
64,6,15,128,8
65,7,16,128,9
66,8,17,128,15
67,30,31,128,16
68,129,32,128,17
69,130,33,128,31
123,252,63,128,32
124,253,64,128,33
125,2,65,128,63
126,27,127,128,64
127,69,128,128,65
128,124,129,128,116
129,125,255,128,117
130,127,256,128,118
131,60,257,128,119
132,5,511,128,120
251,17,512,128,121
252,29,513,128,122
0,36,1023,128,123
19,1,1024,128,124
20,126,1025,128,125
21,131,2047,128,126
27,132,2048,128,127
133,61,2049,128,128
2,251,4095,128,129
253,10,4096,128,255
254,133,4097,128,256
255,9,8191,128,257
3,11,8192,128,511
4,59,8193,128,512
5,62,10000,128,513
6,63,16383,128,1023
9,64,16384,128,1024
10,65,16385,128,1025
14,66,20000,128,2047
15,67,32767,128,2048
16,68,32768,128,2049
17,13,32769,128,4095
18,14,65471,128,4096
30,15,65472,128,4097
31,16,65473,128,8191
32,19,65503,128,8192
33,31,65504,128,8193
34,32,65505,128,16383
35,33,65519,128,16384
1,34,65520,128,16385
28,37,65521,128,32767
29,21,65527,128,32768
8,35,65528,128,32769
12,28,65529,128,65471
13,29,65530,128,65472
7,20,65531,128,65473
11,59,65532,128,65503
20,18,65533,128,65504
21,36,65534,128,65505
27,123,65535,128,65519
59,124,0,128,65520
61,125,1,128,65521
62,126,2,128,65527
63,127,3,128,65528
64,128,4,128,65529
65,12,5,128,65530
66,61,7,128,65531
67,132,8,128,65532
68,133,9,128,65533
69,251,10,128,65534
123,1,11,128,65535
124,2,12,129,0
125,4,13,129,1
126,5,14,129,2
127,7,15,129,3
128,8,16,129,4
129,27,17,129,5
130,60,31,129,7
131,254,32,129,8
132,255,33,129,9
133,0,63,129,15
251,131,64,129,16
252,130,65,129,17
253,3,127,129,31
254,129,128,129,32
255,252,129,129,33
0,253,255,129,63
1,13,256,129,64
36,6,257,129,65
37,30,511,129,116
19,69,512,129,117
60,128,513,129,118
61,132,1023,129,119
62,10,1024,129,120
63,11,1025,129,121
64,17,2047,129,122
65,18,2048,129,123
66,19,2049,129,124
67,29,4095,129,125
68,63,4096,129,126
69,65,4097,129,127
123,66,8191,129,128
5,67,8192,129,129
6,68,8193,129,255
7,125,10000,129,256
8,127,16383,129,257
10,15,16384,129,511
14,32,16385,129,512
15,33,20000,129,513
16,34,32767,129,1023
17,35,32768,129,1024
18,36,32769,129,1025
20,37,65471,129,2047
21,59,65472,129,2048
27,62,65473,129,2049
28,133,65503,129,4095
29,251,65504,129,4096
35,1,65505,129,4097
3,14,65519,129,8191
4,126,65520,129,8192
13,61,65521,129,8193
30,64,65527,129,16383
31,123,65528,129,16384
32,124,65529,129,16385
33,252,65530,129,32767
34,253,65531,129,32768
59,16,65532,129,32769
2,21,65533,129,65471
11,31,65534,129,65472
12,9,65535,129,65473
9,20,0,129,65503
60,130,1,129,65504
125,28,2,129,65505
126,255,3,129,65519
127,0,4,129,65520
128,2,5,129,65521
129,3,7,129,65527
130,12,8,129,65528
131,17,9,129,65529
132,27,10,129,65530
133,60,11,129,65531
251,4,12,129,65532
252,5,13,129,65533
253,6,14,129,65534
254,8,15,129,65535
255,30,16,255,0
0,69,17,255,1
1,7,31,255,2
36,8,32,255,3
37,9,33,255,4
19,12,63,255,5
20,13,64,255,7
21,14,65,255,8
124,129,127,255,9
125,130,128,255,15
126,132,129,255,16
127,133,255,255,17
128,251,256,255,31
129,254,257,255,32
130,255,511,255,33
131,0,512,255,63
132,1,513,255,64
133,131,1023,255,65
251,2,1024,255,116
252,6,1025,255,117
253,11,2047,255,118
254,21,2048,255,119
3,27,2049,255,120
4,36,4095,255,121
5,37,4096,255,122
6,59,4097,255,123
7,60,8191,255,124
8,61,8192,255,125
9,125,8193,255,126
10,126,10000,255,127
11,128,16383,255,128
12,10,16384,255,129
13,63,16385,255,255
17,65,20000,255,256
18,66,32767,255,257
27,67,32768,255,511
28,68,32769,255,512
29,123,65471,255,513
31,124,65472,255,1023
32,127,65473,255,1024
33,3,65503,255,1025
34,62,65504,255,2047
60,15,65505,255,2048
61,16,65519,255,2049
62,33,65520,255,4095
63,253,65521,255,4096
64,4,65527,255,4097
65,17,65528,255,8191
66,18,65529,255,8192
67,19,65530,255,8193
68,252,65531,255,16383
69,20,65532,255,16384
123,32,65533,255,16385
2,34,65534,255,32767
30,28,65535,255,32768
16,29,0,255,32769
35,30,1,255,65471
14,31,2,255,65472
15,64,3,255,65473
59,35,4,255,65503
255,254,5,255,65504
0,131,7,255,65505
19,5,8,255,65519
124,69,9,255,65520
36,124,10,255,65521
37,125,11,255,65527
59,129,12,255,65528
60,1,13,255,65529
61,2,14,255,65530
62,4,15,255,65531
63,5,16,255,65532
64,9,17,255,65533
65,10,31,255,65534
66,11,32,255,65535
67,12,33,256,0
68,13,63,256,1
69,14,64,256,2
123,15,65,256,3
130,16,127,256,4
131,18,128,256,5
132,19,129,256,7
133,20,255,256,8
251,21,256,256,9
252,27,257,256,15
1,28,511,256,16
2,29,512,256,17
4,30,513,256,31
5,31,1023,256,32
6,32,1024,256,33
7,35,1025,256,63
8,59,2047,256,64
9,7,2048,256,65
10,8,2049,256,116
11,37,4095,256,117
12,132,4096,256,118
13,251,4097,256,119
14,252,8191,256,120
15,253,8192,256,121
16,6,8193,256,122
17,33,10000,256,123
18,34,16383,256,124
19,36,16384,256,125
20,61,16385,256,126
21,62,20000,256,127
27,63,32767,256,128
28,64,32768,256,129
29,65,32769,256,255
30,66,65471,256,256
32,123,65472,256,257
33,126,65473,256,511
34,127,65503,256,512
35,128,65504,256,513
36,255,65505,256,1023
37,0,65519,256,1024
124,130,65520,256,1025
125,3,65521,256,2047
126,60,65527,256,2048
127,254,65528,256,2049
128,5,65529,256,4095
129,9,65530,256,4096
254,67,65531,256,4097
255,68,65532,256,8191
0,133,65533,256,8192
3,17,65534,256,8193
31,69,65535,256,16383
62,1,0,256,16384
253,4,1,256,16385
60,124,2,256,32767
61,131,3,256,32768
63,129,4,256,32769
64,11,5,256,65471
65,16,7,256,65472
66,2,8,256,65473
67,10,9,256,65503
68,7,10,256,65504
69,8,11,256,65505
123,14,12,256,65519
129,15,13,256,65520
130,17,14,256,65521
59,19,15,256,65527
126,20,16,256,65528
127,21,17,256,65529
128,28,31,256,65530
253,29,32,256,65531
254,30,33,256,65532
255,31,63,256,65533
0,125,64,256,65534
1,131,65,256,65535
5,254,127,257,0
6,12,128,257,1
7,13,129,257,2
8,27,255,257,3
9,34,256,257,4
10,35,257,257,5
11,61,511,257,7
13,62,512,257,8
14,63,513,257,9
15,123,1023,257,15
16,253,1024,257,16
17,255,1025,257,17
18,0,2047,257,31
19,3,2048,257,32
20,6,2049,257,33
21,7,4095,257,63
27,60,4096,257,64
28,128,4097,257,65
29,130,8191,257,116
30,133,8192,257,117
31,251,8193,257,118
33,36,10000,257,119
34,37,16383,257,120
35,67,16384,257,121
36,68,16385,257,122
37,69,20000,257,123
124,18,32767,257,124
125,19,32768,257,125
132,21,32769,257,126
133,28,65471,257,127
251,32,65472,257,128
252,33,65473,257,129
3,66,65503,257,255
4,129,65504,257,256
12,59,65505,257,257
32,64,65519,257,511
67,65,65520,257,512
2,127,65521,257,513
59,132,65527,257,1023
60,126,65528,257,1024
131,9,65529,257,1025
253,15,65530,257,2047
0,31,65531,257,2048
64,125,65532,257,2049
65,11,65533,257,4095
66,124,65534,257,4096
68,131,65535,257,4097
69,5,0,257,8191
123,8,1,257,8192
127,16,2,257,8193
128,10,3,257,16383
129,17,4,257,16384
130,20,5,257,16385
61,1,7,257,32767
62,14,8,257,32768
126,30,9,257,32769
1,32,10,257,65471
3,252,11,257,65472
63,29,12,257,65473
255,33,13,257,65503
254,34,14,257,65504
5,61,15,257,65505
7,62,16,257,65519
8,63,17,257,65520
9,132,31,257,65521
10,2,32,257,65527
11,4,33,257,65528
12,6,63,257,65529
13,7,64,257,65530
14,12,65,257,65531
15,35,127,257,65532
16,36,128,257,65533
17,59,129,257,65534
18,64,255,257,65535
19,65,256,511,0
20,66,257,511,1
21,67,511,511,2
27,127,512,511,3
28,251,513,511,4
29,252,1023,511,5
30,254,1024,511,7
31,0,1025,511,8
33,13,2047,511,9
34,60,2048,511,15
35,69,2049,511,16
36,3,4095,511,17
37,123,4096,511,31
131,4,4097,511,32
132,18,8191,511,33
133,27,8192,511,63
251,28,8193,511,64
252,68,10000,511,65
4,253,16383,511,116
5,130,16384,511,117
124,255,16385,511,118
125,37,20000,511,119
6,61,32767,511,120
32,125,32768,511,121
59,11,32769,511,122
60,12,65471,511,123
2,133,65472,511,124
3,9,65473,511,125
7,126,65503,511,126
8,1,65504,511,127
9,2,65505,511,128
10,128,65519,511,129
11,129,65520,511,255
14,6,65521,511,256
15,7,65527,511,257
16,30,65528,511,511
18,33,65529,511,512
62,34,65530,511,513
63,35,65531,511,1023
65,36,65532,511,1024
66,59,65533,511,1025
67,64,65534,511,2047
130,19,65535,511,2048
253,21,0,511,2049
254,131,1,511,4095
61,5,2,511,4096
123,16,3,511,4097
126,124,4,511,8191
127,10,5,511,8192
128,14,7,511,8193
129,63,8,511,16383
0,65,9,511,16384
17,66,10,511,16385
64,15,11,511,32767
69,20,12,511,32768
124,27,13,511,32769
125,132,14,511,65471
68,17,15,511,65472
1,31,16,511,65473
12,29,17,511,65503
13,32,31,511,65504
255,62,32,511,65505
6,69,33,511,65519
28,126,63,511,65520
29,127,64,511,65521
30,8,65,511,65527
31,37,127,511,65528
32,68,128,511,65529
33,128,129,511,65530
34,129,255,511,65531
35,252,256,511,65532
132,4,257,511,65533
133,7,511,511,65534
4,18,512,511,65535
20,130,513,512,0
21,3,1023,512,1
27,15,1024,512,2
131,67,1025,512,3
132,68,2047,512,4
133,13,2048,512,5
251,133,2049,512,7
37,253,4095,512,8
252,251,4096,512,9
2,254,4097,512,15
19,255,8191,512,16
29,60,8192,512,17
36,61,8193,512,31
59,64,10000,512,32
60,65,16383,512,33
61,66,16384,512,63
62,69,16385,512,64
63,123,20000,512,65
64,127,32767,512,116
65,128,32768,512,117
66,129,32769,512,118
67,252,65471,512,119
68,9,65472,512,120
69,0,65473,512,121
123,12,65503,512,122
124,17,65504,512,123
125,20,65505,512,124
126,21,65519,512,125
127,27,65520,512,126
128,31,65521,512,127
129,126,65527,512,128
130,1,65528,512,129
255,6,65529,512,255
0,8,65530,512,256
9,28,65531,512,257
14,33,65532,512,511
15,34,65533,512,512
16,35,65534,512,513
17,36,65535,512,1023
18,37,0,512,1024
32,5,1,512,1025
33,10,2,512,2047
34,11,3,512,2048
35,132,4,512,2049
253,7,5,512,4095
254,29,7,512,4096
5,30,8,512,4097
6,18,9,512,8191
7,59,10,512,8192
8,32,11,512,8193
28,124,12,512,16383
30,125,13,512,16384
31,131,14,512,16385
11,0,15,512,32767
12,2,16,512,32768
13,62,17,512,32769
4,63,31,512,65471
10,4,32,512,65472
27,16,33,512,65473
3,123,63,512,65503
4,19,64,512,65504
19,67,65,512,65505
21,125,127,512,65519
36,14,128,512,65520
37,251,129,512,65521
1,11,255,512,65527
20,133,256,512,65528
21,251,257,512,65529
252,60,511,512,65530
3,253,512,512,65531
2,255,513,512,65532
6,0,1023,512,65533
7,3,1024,512,65534
8,130,1025,512,65535
131,3,2047,513,0
132,8,2048,513,1
9,33,2049,513,2
251,63,4095,513,3
11,126,4096,513,4
14,127,4097,513,5
15,5,8191,513,7
16,10,8192,513,8
17,254,8193,513,9
18,13,10000,513,15
27,17,16383,513,16
28,18,16384,513,17
29,19,16385,513,31
30,20,20000,513,32
31,27,32767,513,33
33,37,32768,513,63
34,61,32769,513,64
35,62,65471,513,65
36,29,65472,513,116
37,32,65473,513,117
59,36,65503,513,118
60,66,65504,513,119
61,68,65505,513,120
62,130,65519,513,121
63,131,65520,513,122
64,132,65521,513,123
65,252,65527,513,124
66,253,65528,513,125
67,2,65529,513,126
68,16,65530,513,127
69,64,65531,513,128
123,65,65532,513,129
124,0,65533,513,255
125,1,65534,513,256
126,12,65535,513,257
127,31,0,513,511
128,11,1,513,512
129,60,2,513,513
130,15,3,513,1023
253,123,4,513,1024
254,28,5,513,1025
255,35,7,513,2047
1,129,8,513,2048
2,6,9,513,2049
12,21,10,513,4095
13,30,11,513,4096
19,34,12,513,4097
20,59,13,513,8191
252,67,14,513,8192
32,133,15,513,8193
133,9,16,513,16383
10,69,17,513,16384
0,14,31,513,16385
3,125,32,513,32767
4,255,33,513,32768
5,124,63,513,32769
6,126,64,513,65471
7,128,65,513,65472
8,17,127,513,65473
21,19,128,513,65503
131,20,129,513,65504
132,29,255,513,65505
133,30,256,513,65519
11,36,257,513,65520
13,64,511,513,65521
14,254,512,513,65527
15,7,513,513,65528
16,32,1023,513,65529
17,34,1024,513,65530
18,59,1025,513,65531
19,123,2047,513,65532
20,124,2048,513,65533
28,130,2049,513,65534
29,4,4095,513,65535
251,13,4096,1023,0
252,14,4097,1023,1
253,65,8191,1023,2
254,252,8192,1023,3
255,253,8193,1023,4
0,254,10000,1023,5
1,255,16383,1023,7
2,31,16384,1023,8
34,66,16385,1023,9
35,3,20000,1023,15
36,62,32767,1023,16
37,5,32768,1023,17
60,6,32769,1023,31
61,35,65471,1023,32
62,67,65472,1023,33
63,128,65473,1023,63
64,129,65503,1023,64
65,60,65504,1023,65
66,63,65505,1023,116
67,1,65519,1023,117
68,4,65520,1023,118
69,10,65521,1023,119
123,131,65527,1023,120
124,132,65528,1023,121
125,133,65529,1023,122
126,251,65530,1023,123
127,2,65531,1023,124
128,12,65532,1023,125
129,33,65533,1023,126
130,8,65534,1023,127
131,15,65535,1023,128
30,127,0,1023,129
31,9,1,1023,255
32,37,2,1023,256
33,21,3,1023,257
9,61,4,1023,511
10,18,5,1023,512
12,69,7,1023,513
27,68,8,1023,1023
59,20,9,1023,1024
3,29,10,1023,1025
5,16,11,1023,2047
6,125,12,1023,2048
7,130,13,1023,2049
8,27,14,1023,4095
19,28,15,1023,4096
20,36,16,1023,4097
21,123,17,1023,8191
28,13,31,1023,8192
29,59,32,1023,8193
13,126,33,1023,16383
14,11,63,1023,16384
15,12,64,1023,16385
16,13,65,1023,32767
17,30,127,1023,32768
18,34,128,1023,32769
133,64,129,1023,65471
2,124,255,1023,65472
4,254,256,1023,65473
5,32,257,1023,65503
27,129,511,1023,65504
30,7,512,1023,65505
31,8,513,1023,65519
32,9,1023,1023,65520
11,19,1024,1023,65521
132,31,1025,1023,65527
1,66,2047,1023,65528
10,0,2048,1023,65529
34,1,2049,1023,65530
35,5,4095,1023,65531
36,17,4096,1023,65532
251,18,4097,1023,65533
252,21,8191,1023,65534
253,31,8192,1023,65535
254,63,8193,1024,0
255,67,10000,1024,1
0,68,16383,1024,2
33,251,16384,1024,3
65,3,16385,1024,4
66,14,20000,1024,5
67,6,32767,1024,7
68,60,32768,1024,8
69,132,32769,1024,9
123,133,65471,1024,15
124,10,65472,1024,16
125,252,65473,1024,17
126,253,65503,1024,31
127,28,65504,1024,32
128,127,65505,1024,33
129,4,65519,1024,63
130,5,65520,1024,64
131,33,65521,1024,65
9,27,65527,1024,116
251,65,65528,1024,117
37,66,65529,1024,118
59,128,65530,1024,119
60,16,65531,1024,120
61,69,65532,1024,121
62,255,65533,1024,122
63,19,65534,1024,123
64,61,65535,1024,124
12,15,0,1024,125
13,37,1,1024,126
17,125,2,1024,127
18,8,3,1024,128
19,9,4,1024,129
20,62,5,1024,255
21,126,7,1024,256
28,131,8,1024,257
29,2,9,1024,511
30,35,10,1024,512
31,12,11,1024,513
32,13,12,1024,1023
36,18,13,1024,1024
133,21,14,1024,1025
6,34,15,1024,2047
10,130,16,1024,2048
11,1,17,1024,2049
14,29,31,1024,4095
15,32,32,1024,4096
16,64,33,1024,4097
34,7,63,1024,8191
35,11,64,1024,8192
5,20,65,1024,8193
7,36,127,1024,16383
8,0,128,1024,16384
27,17,129,1024,16385
37,35,255,1024,32767
132,59,256,1024,32768
4,67,257,1024,32769
60,123,511,1024,65471
252,129,512,1024,65472
253,133,513,1024,65473
1,30,1023,1024,65503
3,124,1024,1024,65504
12,254,1025,1024,65505
63,6,2047,1024,65519
2,27,2048,1024,65520
65,131,2049,1024,65521
66,252,4095,1024,65527
67,31,4096,1024,65528
68,2,4097,1024,65529
69,3,8191,1024,65530
123,62,8192,1024,65531
124,15,8193,1024,65532
125,16,10000,1024,65533
126,28,16383,1024,65534
127,29,16384,1024,65535
128,60,16385,1025,0
129,253,20000,1025,1
130,69,32767,1025,2
255,132,32768,1025,3
0,252,32769,1025,4
64,10,65471,1025,5
254,128,65472,1025,7
6,251,65473,1025,8
12,61,65503,1025,9
59,127,65504,1025,15
123,33,65505,1025,16
131,35,65519,1025,17
132,63,65520,1025,31
251,68,65521,1025,32
33,125,65527,1025,33
62,131,65528,1025,63
9,255,65529,1025,64
10,3,65530,1025,65
11,65,65531,1025,116
15,66,65532,1025,117
16,67,65533,1025,118
17,14,65534,1025,119
18,126,65535,1025,120
19,13,0,1025,121
20,15,1,1025,122
21,6,2,1025,123
27,7,3,1025,124
28,8,4,1025,125
29,9,5,1025,126
30,37,7,1025,127
31,59,8,1025,128
61,12,9,1025,129
67,16,10,1025,255
68,20,11,1025,256
127,5,12,1025,257
253,32,13,1025,511
1,123,14,1025,512
7,18,15,1025,513
8,19,16,1025,1023
14,28,17,1025,1024
35,64,31,1025,1025
60,21,32,1025,2047
63,27,33,1025,2048
65,30,63,1025,2049
133,129,64,1025,4095
4,34,65,1025,4096
36,130,127,1025,4097
37,254,128,1025,8191
69,29,129,1025,8192
124,36,255,1025,8193
125,17,256,1025,16383
126,133,257,1025,16384
2,0,511,1025,16385
32,1,512,1025,32767
33,62,513,1025,32768
34,4,1023,1025,32769
66,31,1024,1025,65471
128,253,1025,1025,65472
129,65,2047,1025,65473
13,11,2048,1025,65503
61,124,2049,1025,65504
62,132,4095,1025,65505
64,2,4096,1025,65519
3,255,4097,1025,65520
5,33,8191,1025,65521
251,14,8192,1025,65527
252,16,8193,1025,65528
253,60,10000,1025,65529
254,69,16383,1025,65530
255,63,16384,1025,65531
0,64,16385,1025,65532
2,68,20000,1025,65533
59,1,32767,1025,65534
131,61,32768,1025,65535
9,124,32769,2047,0
10,125,65471,2047,1
11,251,65472,2047,2
130,10,65473,2047,3
131,11,65503,2047,4
132,65,65504,2047,5
133,66,65505,2047,7
251,67,65519,2047,8
254,68,65520,2047,9
255,69,65521,2047,15
3,127,65527,2047,16
4,37,65528,2047,17
5,128,65529,2047,31
6,60,65530,2047,32
8,126,65531,2047,33
19,129,65532,2047,63
28,2,65533,2047,64
29,5,65534,2047,65
32,132,65535,2047,116
33,9,0,2047,117
34,14,1,2047,118
35,15,2,2047,119
36,133,3,2047,120
37,62,4,2047,121
60,253,5,2047,122
123,254,7,2047,123
252,13,8,2047,124
1,63,9,2047,125
15,19,10,2047,126
16,20,11,2047,127
17,21,12,2047,128
18,123,13,2047,129
21,252,14,2047,255
27,12,15,2047,256
59,18,16,2047,257
61,33,17,2047,511
62,36,31,2047,512
63,61,32,2047,513
64,7,33,2047,1023
125,8,63,2047,1024
126,16,64,2047,1025
127,30,65,2047,2047
128,255,127,2047,2048
129,28,128,2047,2049
66,130,129,2047,4095
67,131,255,2047,4096
124,35,256,2047,4097
12,31,257,2047,8191
31,32,511,2047,8192
65,34,512,2047,8193
69,0,513,2047,16383
130,6,1023,2047,16384
20,64,1024,2047,16385
68,128,1025,2047,32767
7,1,2047,2047,32768
30,59,2048,2047,32769
13,4,2049,2047,65471
14,27,4095,2047,65472
16,3,4096,2047,65473
17,7,4097,2047,65503
0,251,8191,2047,65504
1,37,8192,2047,65505
2,10,8193,2047,65519
12,17,10000,2047,65520
253,18,16383,2047,65521
254,20,16384,2047,65527
9,21,16385,2047,65528
20,35,20000,2047,65529
21,65,32767,2047,65530
59,66,32768,2047,65531
61,126,32769,2047,65532
62,127,65471,2047,65533
63,254,65472,2047,65534
64,255,65473,2047,65535
65,0,65503,2048,0
66,32,65504,2048,1
67,128,65505,2048,2
68,3,65519,2048,3
69,19,65520,2048,4
123,129,65521,2048,5
124,251,65527,2048,7
125,5,65528,2048,8
126,8,65529,2048,9
127,61,65530,2048,15
128,4,65531,2048,16
129,127,65532,2048,17
130,64,65533,2048,31
133,67,65534,2048,32
251,130,65535,2048,33
252,133,0,2048,63
0,6,1,2048,64
5,17,2,2048,65
6,33,3,2048,116
7,123,4,2048,117
8,124,5,2048,118
9,18,7,2048,119
10,27,8,2048,120
11,28,9,2048,121
18,63,10,2048,122
19,14,11,2048,123
29,37,12,2048,124
32,2,13,2048,125
33,59,14,2048,126
34,68,15,2048,127
35,12,16,2048,128
36,13,17,2048,129
37,34,31,2048,255
31,253,32,2048,256
60,11,33,2048,257
13,10,63,2048,511
255,15,64,2048,512
61,36,65,2048,513
131,62,127,2048,1023
132,16,128,2048,1024
4,60,129,2048,1025
27,252,255,2048,2047
28,20,256,2048,2048
30,69,257,2048,2049
15,31,511,2048,4095
16,132,512,2048,4096
17,131,513,2048,4097
63,9,1023,2048,8191
64,30,1024,2048,8192
1,65,1025,2048,8193
3,254,2047,2048,16383
12,125,2048,2048,16384
14,251,2049,2048,16385
20,29,4095,2048,32767
21,34,4096,2048,32768
62,7,4097,2048,32769
59,8,8191,2048,65471
60,35,8192,2048,65472
65,66,8193,2048,65473
2,132,10000,2048,65503
7,0,16383,2048,65504
8,1,16384,2048,65505
15,11,16385,2048,65519
27,21,20000,2048,65520
28,36,32767,2048,65521
253,130,32768,2048,65527
254,9,32769,2048,65528
255,27,65471,2048,65529
0,126,65472,2048,65530
9,17,65473,2048,65531
10,29,65503,2048,65532
11,131,65504,2048,65533
19,133,65505,2048,65534
31,255,65519,2048,65535
32,61,65520,2049,0
33,124,65521,2049,1
34,10,65527,2049,2
35,125,65528,2049,3
36,127,65529,2049,4
37,4,65530,2049,5
123,9,65531,2049,7
124,252,65532,2049,8
125,253,65533,2049,9
126,6,65534,2049,15
127,13,65535,2049,16
128,17,0,2049,17
129,32,1,2049,31
130,33,2,2049,32
131,5,3,2049,33
132,14,4,2049,63
133,63,5,2049,64
251,64,7,2049,65
13,69,8,2049,116
14,132,9,2049,117
29,3,10,2049,118
30,67,11,2049,119
4,15,12,2049,120
5,68,13,2049,121
6,128,14,2049,122
9,29,15,2049,123
21,129,16,2049,124
27,18,17,2049,125
252,62,31,2049,126
1,27,32,2049,127
3,28,33,2049,128
7,37,63,2049,129
8,20,64,2049,255
18,31,65,2049,256
67,8,127,2049,257
68,65,128,2049,511
254,12,129,2049,512
255,19,255,2049,513
69,126,256,2049,1023
28,59,257,2049,1024
61,251,511,2049,1025
62,60,512,2049,2047
66,21,513,2049,2048
10,35,1023,2049,2049
31,63,1024,2049,4095
59,123,1025,2049,4096
60,133,2047,2049,4097
15,255,2048,2049,8191
16,66,2049,2049,8192
17,11,4095,2049,8193
63,2,4096,2049,16383
64,3,4097,2049,16384
65,7,8191,2049,16385
0,254,8192,2049,32767
11,30,8193,2049,32768
20,1,10000,2049,32769
19,16,16383,2049,65471
29,131,16384,2049,65472
30,34,16385,2049,65473
32,129,20000,2049,65503
33,130,32767,2049,65504
34,252,32768,2049,65505
253,0,32769,2049,65519
6,30,65471,2049,65520
12,36,65472,2049,65521
18,60,65473,2049,65527
68,32,65503,2049,65528
2,59,65504,2049,65529
3,131,65505,2049,65530
4,69,65519,2049,65531
5,127,65520,2049,65532
37,2,65521,2049,65533
66,37,65527,2049,65534
67,62,65528,2049,65535
129,7,65529,4095,0
130,31,65530,4095,1
131,32,65531,4095,2
132,6,65532,4095,3
133,12,65533,4095,4
251,33,65534,4095,5
252,127,65535,4095,7
123,128,0,4095,8
255,123,1,4095,9
36,252,2,4095,15
125,61,3,4095,16
124,19,4,4095,17
0,27,5,4095,31
126,125,7,4095,32
127,4,8,4095,33
128,13,9,4095,63
14,34,10,4095,64
15,124,11,4095,65
35,16,12,4095,116
59,10,13,4095,117
65,20,14,4095,118
66,9,15,4095,119
69,11,16,4095,120
253,14,17,4095,121
254,3,31,4095,122
13,15,32,4095,123
17,63,33,4095,124
18,35,63,4095,125
19,64,64,4095,126
20,255,65,4095,127
33,67,127,4095,128
34,2,128,4095,129
68,28,129,4095,255
3,30,255,4095,256
5,29,256,4095,257
6,37,257,4095,511
7,253,511,4095,512
8,21,512,4095,513
9,5,513,4095,1023
31,65,1023,4095,1024
37,131,1024,4095,1025
11,132,1025,4095,2047
12,126,2047,4095,2048
29,129,2048,4095,2049
30,68,2049,4095,4095
32,59,4095,4095,4096
61,254,4096,4095,4097
4,0,4097,4095,8191
63,15,8191,4095,8192
64,60,8192,4095,8193
21,1,8193,4095,16383
27,4,10000,4095,16384
28,62,16383,4095,16385
