(10000, 10099)	(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)
(10100, 10199)	(65532, 65533, 65533, 65532, 65532, 65533, 65535, 65533, 65532, 65535, 65534, 65533, 65532, 65532, 65532, 65535, 65535, 65533, 65534, 65534, 65535, 65532, 65532, 65534, 65533, 65533, 65533, 65532, 65532, 65535, 65533, 65535, 65535, 65535, 65535, 65534, 65534, 65535, 65535, 65532, 65534, 65533, 65534, 65534, 65533, 65535, 65533, 65533, 65535, 65532, 65533, 65532, 65533, 65532, 65534, 65535, 65532, 65534, 65534, 65534, 65535, 65534, 65532, 65532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10200, 10299)	(65535, 65535, 65533, 65534, 65534, 65533, 65535, 65535, 65535, 65532, 65534, 65534, 65535, 65533, 65535, 65534, 65533, 65535, 65532, 65533, 65533, 65534, 65532, 65533, 65533, 65532, 65535, 65533, 65533, 65532, 65533, 65534, 65533, 65535, 65532, 65533, 65534, 65534, 65535, 65532, 65532, 65533, 65534, 65534, 65535, 65535, 65533, 65533, 65533, 65532, 65534, 65535, 65533, 65533, 65533, 65533, 65534, 65535, 65533, 65533, 65535, 65534, 65535, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10300, 10399)	(65533, 65533, 65533, 65533, 65534, 65532, 65534, 65533, 65535, 65532, 65534, 65533, 65535, 65534, 65532, 65532, 65533, 65534, 65534, 65535, 65534, 65535, 65535, 65533, 65535, 65534, 65532, 65533, 65535, 65535, 65532, 65532, 65533, 65535, 65535, 65533, 65532, 65532, 65535, 65534, 65534, 65532, 65533, 65533, 65535, 65534, 65532, 65535, 65532, 65535, 65533, 65533, 65534, 65533, 65532, 65535, 65532, 65535, 65532, 65532, 65533, 65532, 65534, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10400, 10499)	(65535, 65533, 65535, 65533, 65533, 65535, 65535, 65533, 65534, 65535, 65533, 65532, 65532, 65533, 65535, 65532, 65532, 65533, 65534, 65533, 65532, 65532, 65535, 65533, 65532, 65534, 65534, 65534, 65535, 65535, 65533, 65533, 65533, 65534, 65534, 65535, 65533, 65533, 65532, 65532, 65534, 65533, 65532, 65532, 65532, 65533, 65534, 65535, 65534, 65534, 65534, 65535, 65534, 65534, 65532, 65533, 65534, 65534, 65533, 65533, 65532, 65532, 65532, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10500, 10599)	(65534, 65534, 65533, 65534, 65532, 65535, 65533, 65533, 65535, 65533, 65535, 65533, 65534, 65533, 65534, 65533, 65534, 65532, 65533, 65532, 65534, 65532, 65535, 65533, 65533, 65533, 65534, 65533, 65532, 65535, 65534, 65534, 65533, 65532, 65534, 65532, 65535, 65533, 65533, 65533, 65533, 65533, 65534, 65532, 65534, 65532, 65534, 65535, 65535, 65535, 65535, 65532, 65532, 65535, 65534, 65532, 65533, 65533, 65532, 65532, 65533, 65535, 65533, 65533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10600, 10699)	(65533, 65535, 65534, 65533, 65534, 65532, 65534, 65535, 65534, 65535, 65534, 65534, 65533, 65533, 65534, 65535, 65532, 65534, 65532, 65533, 65533, 65534, 65532, 65535, 65535, 65534, 65535, 65532, 65534, 65532, 65535, 65532, 65535, 65534, 65533, 65535, 65534, 65534, 65532, 65535, 65535, 65532, 65533, 65533, 65532, 65534, 65534, 65535, 65533, 65533, 65533, 65535, 65532, 65535, 65535, 65535, 65533, 65535, 65534, 65533, 65532, 65533, 65535, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10700, 10799)	(65534, 65533, 65535, 65533, 65533, 65533, 65532, 65534, 65532, 65535, 65535, 65532, 65533, 65534, 65534, 65535, 65535, 65535, 65533, 65532, 65534, 65535, 65532, 65532, 65532, 65532, 65534, 65535, 65533, 65532, 65532, 65535, 65532, 65532, 65535, 65532, 65532, 65532, 65535, 65535, 65533, 65533, 65534, 65533, 65533, 65534, 65535, 65534, 65535, 65532, 65533, 65535, 65533, 65535, 65534, 65533, 65534, 65534, 65533, 65532, 65533, 65532, 65532, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10800, 10899)	(65534, 65535, 65535, 65535, 65532, 65533, 65532, 65534, 65533, 65534, 65534, 65534, 65533, 65534, 65534, 65533, 65534, 65535, 65534, 65534, 65535, 65534, 65532, 65535, 65534, 65535, 65532, 65535, 65533, 65532, 65533, 65532, 65532, 65532, 65533, 65533, 65535, 65533, 65532, 65532, 65535, 65533, 65533, 65532, 65533, 65534, 65532, 65534, 65535, 65533, 65533, 65532, 65533, 65534, 65532, 65534, 65533, 65533, 65535, 65533, 65534, 65533, 65534, 65533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(10900, 10998)	(65534, 65534, 65534, 65535, 65534, 65535, 65534, 65532, 65533, 65534, 65535, 65532, 65535, 65534, 65535, 65532, 65535, 65535, 65533, 65533, 65535, 65534, 65533, 65534, 65534, 65534, 65532, 65534, 65532, 65532, 65532, 65533, 65532, 65532, 65532, 65533, 65534, 65534, 65534, 65535, 65534, 65532, 65532, 65535, 65535, 65534, 65533, 65533, 65533, 65534, 65534, 65535, 65532, 65534, 65532, 65534, 65532, 65535, 65535, 65533, 65534, 65532, 65533, 65533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
"Address 4x 	 Value HOLDING_REGISTERS"	
(30000, 30099)	(1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)
(30100, 30199)	(65532, 65533, 65533, 65532, 65532, 65533, 65535, 65533, 65532, 65535, 65534, 65533, 65532, 65532, 65532, 65535, 65535, 65533, 65534, 65534, 65535, 65532, 65532, 65534, 65533, 65533, 65533, 65532, 65532, 65535, 65533, 65535, 65535, 65535, 65535, 65534, 65534, 65535, 65535, 65532, 65534, 65533, 65534, 65534, 65533, 65535, 65533, 65533, 65535, 65532, 65533, 65532, 65533, 65532, 65534, 65535, 65532, 65534, 65534, 65534, 65535, 65534, 65532, 65532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30200, 30299)	(65535, 65535, 65533, 65534, 65534, 65533, 65535, 65535, 65535, 65532, 65534, 65534, 65535, 65533, 65535, 65534, 65533, 65535, 65532, 65533, 65533, 65534, 65532, 65533, 65533, 65532, 65535, 65533, 65533, 65532, 65533, 65534, 65533, 65535, 65532, 65533, 65534, 65534, 65535, 65532, 65532, 65533, 65534, 65534, 65535, 65535, 65533, 65533, 65533, 65532, 65534, 65535, 65533, 65533, 65533, 65533, 65534, 65535, 65533, 65533, 65535, 65534, 65535, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30300, 30399)	(65533, 65533, 65533, 65533, 65534, 65532, 65534, 65533, 65535, 65532, 65534, 65533, 65535, 65534, 65532, 65532, 65533, 65534, 65534, 65535, 65534, 65535, 65535, 65533, 65535, 65534, 65532, 65533, 65535, 65535, 65532, 65532, 65533, 65535, 65535, 65533, 65532, 65532, 65535, 65534, 65534, 65532, 65533, 65533, 65535, 65534, 65532, 65535, 65532, 65535, 65533, 65533, 65534, 65533, 65532, 65535, 65532, 65535, 65532, 65532, 65533, 65532, 65534, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30400, 30499)	(65535, 65533, 65535, 65533, 65533, 65535, 65535, 65533, 65534, 65535, 65533, 65532, 65532, 65533, 65535, 65532, 65532, 65533, 65534, 65533, 65532, 65532, 65535, 65533, 65532, 65534, 65534, 65534, 65535, 65535, 65533, 65533, 65533, 65534, 65534, 65535, 65533, 65533, 65532, 65532, 65534, 65533, 65532, 65532, 65532, 65533, 65534, 65535, 65534, 65534, 65534, 65535, 65534, 65534, 65532, 65533, 65534, 65534, 65533, 65533, 65532, 65532, 65532, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30500, 30599)	(65534, 65534, 65533, 65534, 65532, 65535, 65533, 65533, 65535, 65533, 65535, 65533, 65534, 65533, 65534, 65533, 65534, 65532, 65533, 65532, 65534, 65532, 65535, 65533, 65533, 65533, 65534, 65533, 65532, 65535, 65534, 65534, 65533, 65532, 65534, 65532, 65535, 65533, 65533, 65533, 65533, 65533, 65534, 65532, 65534, 65532, 65534, 65535, 65535, 65535, 65535, 65532, 65532, 65535, 65534, 65532, 65533, 65533, 65532, 65532, 65533, 65535, 65533, 65533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30600, 30699)	(65533, 65535, 65534, 65533, 65534, 65532, 65534, 65535, 65534, 65535, 65534, 65534, 65533, 65533, 65534, 65535, 65532, 65534, 65532, 65533, 65533, 65534, 65532, 65535, 65535, 65534, 65535, 65532, 65534, 65532, 65535, 65532, 65535, 65534, 65533, 65535, 65534, 65534, 65532, 65535, 65535, 65532, 65533, 65533, 65532, 65534, 65534, 65535, 65533, 65533, 65533, 65535, 65532, 65535, 65535, 65535, 65533, 65535, 65534, 65533, 65532, 65533, 65535, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30700, 30799)	(65534, 65533, 65535, 65533, 65533, 65533, 65532, 65534, 65532, 65535, 65535, 65532, 65533, 65534, 65534, 65535, 65535, 65535, 65533, 65532, 65534, 65535, 65532, 65532, 65532, 65532, 65534, 65535, 65533, 65532, 65532, 65535, 65532, 65532, 65535, 65532, 65532, 65532, 65535, 65535, 65533, 65533, 65534, 65533, 65533, 65534, 65535, 65534, 65535, 65532, 65533, 65535, 65533, 65535, 65534, 65533, 65534, 65534, 65533, 65532, 65533, 65532, 65532, 65534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30800, 30899)	(65534, 65535, 65535, 65535, 65532, 65533, 65532, 65534, 65533, 65534, 65534, 65534, 65533, 65534, 65534, 65533, 65534, 65535, 65534, 65534, 65535, 65534, 65532, 65535, 65534, 65535, 65532, 65535, 65533, 65532, 65533, 65532, 65532, 65532, 65533, 65533, 65535, 65533, 65532, 65532, 65535, 65533, 65533, 65532, 65533, 65534, 65532, 65534, 65535, 65533, 65533, 65532, 65533, 65534, 65532, 65534, 65533, 65533, 65535, 65533, 65534, 65533, 65534, 65533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
(30900, 30998)	(65534, 65534, 65534, 65535, 65534, 65535, 65534, 65532, 65533, 65534, 65535, 65532, 65535, 65534, 65535, 65532, 65535, 65535, 65533, 65533, 65535, 65534, 65533, 65534, 65534, 65534, 65532, 65534, 65532, 65532, 65532, 65533, 65532, 65532, 65532, 65533, 65534, 65534, 65534, 65535, 65534, 65532, 65532, 65535, 65535, 65534, 65533, 65533, 65533, 65534, 65534, 65535, 65532, 65534, 65532, 65534, 65532, 65535, 65535, 65533, 65534, 65532, 65533, 65533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
