1,1,1
2,2,1
3,3,1
4,4,1
5,5,1
6,6,1
7,7,1
8,8,1
9,9,1
30,10,1
31,11,1
32,12,1
33,13,1
34,14,1
60,15,1
61,16,1
62,17,1
63,18,1
64,19,1
65,20,1
66,21,1
67,27,1
68,28,1
111,29,1
112,30,1
113,31,1
114,32,1
115,33,1
116,34,1
117,35,1
118,36,1
119,37,1
120,59,1
121,60,1
122,61,1
123,62,1
124,63,1
125,64,1
126,65,1
127,66,1
128,67,1
129,68,1
130,69,1
131,123,1
132,124,1
133,125,1
134,126,1
251,127,1
252,128,1
253,129,1
254,130,1
255,131,1
256,132,1
257,133,1
258,251,1
259,252,1
260,253,1
261,254,1
507,255,1
508,0,1
509,1,1
510,2,1
511,3,1
512,4,1
513,5,1
514,6,1
515,7,1
516,8,1
517,9,1
1019,10,1
1020,11,1
1021,12,1
1022,13,1
1023,14,1
1024,15,1
1025,16,1
1026,17,1
1027,18,1
1028,19,1
1029,20,1
2043,21,1
2044,27,1
2045,28,1
2046,29,1
2047,30,1
2048,31,1
2049,32,1
2050,33,1
2051,34,1
2052,35,1
2053,36,1
4091,37,1
4092,59,1
4093,60,1
4094,61,1
4095,62,1
4096,63,1
4097,64,1
4098,65,1
4099,66,1
4100,67,1
4101,68,1
5000,69,1
8187,123,1
8188,124,1
8189,125,1
8190,126,1
8191,127,1
8192,128,1
8193,129,1
8194,130,1
8195,131,1
8196,132,1
8197,133,1
10000,251,1
16379,252,1
16380,253,1
16381,254,1
16382,255,1
16383,0,1
16384,1,1
16385,2,1
16386,3,1
16387,4,1
16388,5,1
16389,6,1
20000,7,1
32763,8,1
32764,9,1
32765,10,1
32766,11,1
32767,12,1
32768,13,1
32769,14,1
32770,15,1
32771,16,1
32772,17,1
32773,18,1
65530,19,1
65531,20,1
65532,21,1
65533,27,1
65534,28,1
65535,29,1
1,30,3
2,31,3
3,32,3
4,33,3
5,34,3
6,35,3
7,36,3
8,37,3
9,59,3
30,61,3
31,63,3
32,65,3
33,67,3
34,69,3
60,123,3
61,124,3
62,125,3
63,127,3
64,129,3
65,131,3
66,133,3
67,251,3
68,252,3
111,253,3
112,254,3
113,255,3
114,0,3
115,60,3
116,62,3
117,64,3
118,66,3
119,68,3
120,126,3
121,128,3
122,130,3
123,132,3
124,1,3
125,2,3
126,3,3
127,4,3
128,5,3
129,6,3
130,7,3
131,8,3
132,9,3
133,10,3
134,11,3
251,12,3
252,13,3
253,14,3
254,15,3
255,16,3
256,17,3
257,18,3
258,19,3
259,20,3
260,21,3
261,27,3
507,28,3
508,29,3
509,30,3
510,31,3
511,32,3
512,33,3
513,34,3
514,35,3
515,36,3
516,37,3
517,59,3
1019,60,3
1020,61,3
1021,62,3
1022,63,3
1023,64,3
1024,65,3
1025,66,3
1026,67,3
1027,68,3
1028,69,3
1029,123,3
2043,124,3
2044,125,3
2045,126,3
2046,127,3
2047,128,3
2048,129,3
2049,130,3
2050,131,3
2051,132,3
2052,133,3
2053,251,3
4091,252,3
4092,253,3
4093,254,3
4094,255,3
4095,0,3
4096,1,3
4097,2,3
4098,3,3
4099,4,3
4100,5,3
4101,6,3
5000,7,3
8187,8,3
8188,9,3
8189,10,3
8190,11,3
8191,12,3
8192,13,3
8193,14,3
8194,15,3
8195,16,3
8196,17,3
8197,18,3
10000,19,3
16379,20,3
16380,21,3
16381,27,3
16382,28,3
16383,29,3
16384,30,3
16385,31,3
16386,32,3
16387,33,3
16388,34,3
16389,35,3
20000,36,3
32763,37,3
32764,59,3
32765,60,3
32766,61,3
32767,62,3
32768,63,3
32769,64,3
32770,65,3
32771,66,3
32772,67,3
32773,68,3
65530,69,3
65531,123,3
65532,124,3
65533,125,3
65534,126,3
65535,127,3
1,128,5
2,129,5
3,130,5
4,131,5
5,132,5
6,133,5
7,251,5
8,252,5
9,253,5
30,254,5
31,255,5
32,0,5
33,1,5
34,2,5
60,3,5
61,4,5
62,5,5
63,6,5
64,7,5
65,8,5
66,9,5
67,10,5
68,11,5
111,12,5
112,13,5
113,14,5
114,15,5
115,16,5
116,17,5
117,18,5
118,19,5
119,20,5
120,21,5
121,27,5
122,28,5
123,29,5
124,30,5
125,31,5
126,32,5
127,33,5
128,34,5
129,35,5
130,36,5
131,37,5
132,59,5
133,60,5
134,61,5
251,62,5
252,63,5
253,64,5
254,65,5
255,66,5
256,67,5
257,68,5
258,69,5
259,123,5
260,124,5
261,125,5
507,126,5
508,127,5
509,128,5
510,129,5
511,130,5
512,131,5
513,132,5
514,133,5
515,251,5
516,252,5
517,253,5
1019,254,5
1020,255,5
1021,0,5
1022,1,5
1023,2,5
1024,3,5
1025,4,5
1026,5,5
1027,6,5
1028,7,5
1029,8,5
2043,9,5
2044,10,5
2045,11,5
2046,12,5
2047,13,5
2048,14,5
2049,15,5
2050,16,5
2051,17,5
