253,0,17
254,1,17
255,3,17
256,5,17
257,7,17
258,9,17
259,4,17
260,6,17
261,8,17
507,10,17
508,2,17
509,11,17
510,12,17
511,13,17
512,14,17
513,15,17
514,16,17
515,17,17
516,18,17
517,19,17
1019,20,17
1020,21,17
1021,27,17
1022,28,17
1023,29,17
1024,30,17
1025,31,17
1026,32,17
1027,33,17
1028,34,17
1029,35,17
2043,36,17
2044,37,17
2045,59,17
2046,60,17
2047,61,17
2048,62,17
2049,63,17
2050,64,17
2051,65,17
2052,66,17
2053,67,17
4091,68,17
4092,69,17
4093,123,17
4094,124,17
4095,125,17
4096,126,17
4097,127,17
4098,128,17
4099,129,17
4100,130,17
4101,131,17
5000,132,17
8187,133,17
8188,251,17
8189,252,17
8190,253,17
8191,254,17
8192,255,17
8193,0,17
8194,1,17
8195,2,17
8196,3,17
8197,4,17
10000,5,17
16379,6,17
16380,7,17
16381,8,17
16382,9,17
16383,10,17
16384,11,17
16385,12,17
16386,13,17
16387,14,17
16388,15,17
16389,16,17
20000,17,17
32763,18,17
32764,19,17
32765,20,17
32766,21,17
32767,27,17
32768,28,17
32769,29,17
32770,30,17
32771,31,17
32772,32,17
32773,33,17
65530,34,17
65531,35,17
65532,36,17
65533,37,17
65534,59,17
65535,60,17
0,61,19
1,62,19
2,63,19
3,64,19
4,65,19
5,66,19
6,67,19
7,68,19
8,69,19
9,123,19
15,124,19
16,125,19
17,126,19
30,127,19
31,128,19
32,129,19
33,130,19
34,131,19
61,132,19
62,133,19
63,251,19
64,252,19
65,253,19
111,254,19
112,255,19
113,0,19
114,1,19
115,2,19
116,3,19
117,4,19
118,5,19
119,6,19
120,7,19
121,8,19
122,9,19
123,10,19
124,11,19
125,12,19
126,13,19
127,14,19
128,15,19
129,16,19
130,17,19
131,18,19
132,19,19
133,20,19
134,21,19
251,27,19
252,28,19
253,29,19
254,30,19
255,31,19
256,32,19
257,33,19
258,34,19
259,35,19
260,36,19
261,37,19
507,59,19
508,60,19
509,61,19
510,62,19
511,63,19
512,64,19
513,65,19
514,66,19
515,67,19
516,68,19
517,69,19
1019,123,19
1020,124,19
1021,125,19
1022,126,19
1023,127,19
1024,128,19
1025,129,19
1026,130,19
1027,131,19
1028,132,19
1029,133,19
2043,251,19
2044,252,19
2045,253,19
2046,254,19
2047,255,19
2048,0,19
2049,1,19
2050,2,19
2051,3,19
2052,4,19
2053,5,19
4091,6,19
4092,7,19
4093,8,19
4094,9,19
4095,10,19
4096,11,19
4097,12,19
4098,13,19
4099,14,19
4100,15,19
4101,16,19
5000,17,19
8187,18,19
8188,19,19
8189,20,19
8190,21,19
8191,27,19
8192,28,19
8193,29,19
8194,30,19
8195,31,19
8196,32,19
8197,33,19
10000,34,19
16379,35,19
16380,36,19
16381,37,19
16382,59,19
16383,60,19
16384,61,19
16385,62,19
16386,63,19
16387,64,19
16388,65,19
16389,66,19
20000,67,19
32763,68,19
32764,69,19
32765,123,19
32766,124,19
32767,125,19
32768,126,19
32769,127,19
32770,128,19
32771,129,19
32772,130,19
32773,131,19
65530,132,19
65531,133,19
65532,251,19
65533,252,19
65534,253,19
65535,254,19
0,255,21
1,0,21
2,1,21
3,2,21
4,3,21
5,4,21
6,5,21
7,6,21
8,7,21
9,8,21
15,9,21
16,10,21
17,11,21
30,12,21
31,13,21
32,14,21
33,15,21
34,16,21
61,17,21
62,18,21
63,19,21
64,20,21
65,21,21
111,27,21
112,28,21
113,29,21
114,30,21
115,31,21
116,32,21
117,33,21
118,34,21
119,35,21
120,36,21
121,37,21
122,59,21
123,60,21
124,61,21
125,62,21
126,63,21
127,64,21
128,65,21
129,66,21
130,67,21
131,68,21
132,69,21
133,123,21
134,124,21
251,125,21
252,126,21
253,127,21
254,128,21
255,129,21
256,130,21
257,131,21
258,132,21
259,133,21
260,251,21
261,252,21
507,253,21
508,254,21
509,0,21
510,1,21
511,2,21
512,3,21
513,4,21
514,5,21
515,6,21
516,7,21
517,8,21
1019,9,21
1020,10,21
1021,11,21
1022,12,21
1023,13,21
1024,14,21
1025,15,21
1026,16,21
1027,17,21
1028,18,21
1029,19,21
2043,20,21
2044,21,21
2045,27,21
2046,28,21
2047,29,21
2048,30,21
2049,31,21
2050,32,21
2051,33,21
2052,34,21
2053,35,21
4091,36,21
4092,37,21
4093,59,21
4094,60,21
4095,61,21
4096,62,21
4097,63,21
4098,64,21
4099,65,21
4100,66,21
4101,67,21
5000,68,21
8187,69,21
8188,123,21
8189,124,21
8190,125,21
8191,126,21
8192,127,21
8193,128,21
8194,129,21
8195,130,21
8196,131,21
8197,132,21
10000,133,21
16379,251,21
16380,252,21
16381,253,21
16382,254,21
16383,255,21
16384,0,21
16385,1,21
16386,2,21
16387,3,21
16388,4,21
16389,5,21
20000,6,21
32763,7,21
32764,8,21
32765,9,21
32766,10,21
32767,11,21
32768,12,21
32769,13,21
32770,14,21
32771,15,21
32772,16,21
32773,17,21
65530,18,21
65531,19,21
65532,20,21
65533,21,21
65534,27,21
65535,28,21
0,29,27
1,30,27
2,31,27
3,32,27
4,33,27
5,34,27
6,35,27
7,36,27
8,37,27
9,59,27
15,60,27
16,61,27
17,62,27
30,63,27
31,64,27
32,66,27
33,68,27
34,123,27
61,124,27
62,126,27
63,128,27
64,130,27
65,133,27
111,251,27
112,252,27
113,253,27
114,254,27
115,255,27
116,67,27
117,69,27
118,125,27
119,127,27
120,129,27
121,132,27
122,65,27
123,131,27
124,0,27
125,1,27
126,2,27
127,3,27
128,4,27
129,5,27
130,6,27
131,7,27
132,8,27
133,9,27
134,10,27
251,11,27
252,12,27
253,13,27
254,14,27
255,15,27
256,16,27
257,17,27
258,18,27
259,19,27
260,20,27
261,21,27
507,27,27
508,28,27
509,29,27
510,30,27
511,31,27
512,32,27
513,33,27
514,34,27
515,35,27
516,36,27
517,37,27
1019,59,27
1020,60,27
1021,61,27
1022,62,27
1023,63,27
1024,64,27
1025,65,27
1026,66,27
1027,67,27
1028,68,27
1029,69,27
2043,123,27
2044,124,27
2045,125,27
2046,126,27
2047,127,27
2048,128,27
2049,129,27
2050,130,27
2051,131,27
2052,132,27
2053,133,27
4091,251,27
4092,252,27
4093,253,27
4094,254,27
4095,255,27
4096,0,27
4097,1,27
4098,2,27
4099,3,27
4100,4,27
4101,5,27
5000,6,27
8187,7,27
8188,8,27
8189,9,27
8190,10,27
8191,11,27
8192,12,27
8193,13,27
8194,14,27
8195,15,27
8196,16,27
8197,17,27
10000,18,27
16379,19,27
16380,20,27
16381,21,27
16382,27,27
16383,28,27
16384,29,27
16385,30,27
16386,31,27
16387,32,27
16388,33,27
16389,34,27
20000,35,27
32763,36,27
32764,37,27
32765,59,27
32766,60,27
32767,61,27
32768,62,27
32769,63,27
32770,64,27
32771,65,27
32772,66,27
32773,67,27
65530,68,27
65531,69,27
65532,123,27
65533,124,27
65534,125,27
65535,126,27
0,127,29
1,128,29
2,129,29
3,130,29
4,131,29
5,132,29
6,133,29
7,251,29
8,252,29
9,253,29
15,254,29
16,255,29
17,0,29
30,1,29
31,2,29
32,3,29
33,4,29
34,5,29
61,6,29
62,7,29
63,8,29
64,9,29
65,10,29
111,11,29
112,12,29
113,13,29
114,14,29
115,15,29
116,16,29
117,17,29
118,18,29
119,19,29
120,20,29
121,21,29
122,27,29
123,28,29
124,29,29
125,30,29
126,31,29
127,32,29
128,33,29
129,34,29
130,35,29
131,36,29
132,37,29
133,59,29
134,60,29
251,61,29
252,62,29
253,63,29
254,64,29
255,65,29
256,66,29
257,67,29
258,68,29
259,69,29
260,123,29
261,124,29
507,125,29
508,126,29
509,127,29
510,128,29
511,129,29
512,130,29
513,131,29
514,132,29
515,133,29
516,251,29
517,252,29
1019,253,29
1020,254,29
1021,255,29
1022,0,29
1023,1,29
1024,2,29
1025,3,29
1026,4,29
1027,5,29
1028,6,29
1029,7,29
2043,8,29
2044,9,29
2045,10,29
2046,11,29
2047,12,29
2048,13,29
2049,14,29
2050,15,29
2051,16,29
2052,17,29
2053,18,29
4091,19,29
4092,20,29
4093,21,29
4094,27,29
4095,28,29
4096,29,29
4097,30,29
4098,31,29
4099,32,29
4100,33,29
4101,34,29
5000,35,29
8187,36,29
8188,37,29
8189,59,29
8190,60,29
8191,61,29
8192,62,29
8193,63,29
8194,64,29
8195,65,29
8196,66,29
8197,67,29
10000,68,29
16379,69,29
16380,123,29
16381,124,29
16382,125,29
16383,126,29
16384,127,29
16385,128,29
16386,129,29
16387,130,29
16388,131,29
16389,132,29
20000,133,29
32763,251,29
32764,252,29
32765,253,29
32766,254,29
32767,255,29
32768,0,29
32769,1,29
32770,2,29
32771,3,29
32772,4,29
32773,5,29
65530,6,29
65531,7,29
65532,8,29
65533,9,29
65534,10,29
65535,11,29
0,12,31
1,13,31
2,14,31
3,15,31
4,16,31
5,17,31
6,18,31
7,19,31
8,20,31
9,21,31
15,27,31
16,28,31
17,29,31
30,30,31
31,31,31
32,32,31
33,33,31
34,34,31
61,35,31
62,36,31
63,37,31
64,59,31
65,60,31
111,61,31
112,62,31
113,63,31
114,64,31
115,65,31
116,66,31
117,67,31
118,69,31
119,123,31
120,124,31
121,125,31
122,126,31
123,127,31
124,128,31
125,129,31
126,130,31
127,131,31
128,132,31
129,133,31
130,251,31
131,252,31
132,253,31
133,254,31
134,255,31
251,0,31
252,68,31
253,1,31
254,2,31
255,4,31
256,6,31
257,8,31
258,10,31
259,11,31
260,5,31
261,7,31
507,9,31
508,3,31
509,12,31
510,13,31
511,14,31
512,15,31
513,16,31
514,17,31
515,18,31
516,19,31
517,20,31
1019,21,31
1020,27,31
1021,28,31
1022,29,31
1023,30,31
1024,31,31
1025,32,31
1026,33,31
1027,34,31
1028,35,31
1029,36,31
2043,37,31
2044,59,31
2045,60,31
2046,61,31
2047,62,31
2048,63,31
2049,64,31
2050,65,31
2051,66,31
2052,67,31
2053,68,31
4091,69,31
4092,123,31
4093,124,31
4094,125,31
4095,126,31
4096,127,31
4097,128,31
4098,129,31
4099,130,31
4100,131,31
4101,132,31
5000,133,31
8187,251,31
8188,252,31
8189,253,31
8190,254,31
8191,255,31
8192,0,31
8193,1,31
8194,2,31
8195,3,31
8196,4,31
8197,5,31
10000,6,31
16379,7,31
16380,8,31
16381,9,31
16382,10,31
16383,11,31
16384,12,31
16385,13,31
16386,14,31
16387,15,31
16388,16,31
16389,17,31
20000,18,31
32763,19,31
32764,20,31
32765,21,31
32766,27,31
32767,28,31
32768,29,31
32769,30,31
32770,31,31
32771,32,31
32772,33,31
32773,34,31
65530,35,31
65531,36,31
65532,37,31
65533,59,31
65534,60,31
65535,61,31
0,62,33
1,63,33
2,64,33
3,65,33
4,66,33
5,67,33
6,68,33
7,69,33
8,123,33
9,124,33
15,125,33
16,126,33
17,127,33
30,128,33
31,129,33
32,130,33
33,131,33
34,132,33
61,133,33
62,251,33
63,252,33
64,253,33
65,254,33
111,255,33
112,0,33
113,1,33
114,2,33
115,3,33
116,4,33
117,5,33
118,6,33
119,7,33
120,8,33
121,9,33
122,10,33
123,11,33
124,12,33
125,13,33
126,14,33
127,15,33
128,16,33
129,17,33
130,18,33
131,19,33
132,20,33
133,21,33
134,27,33
251,28,33
252,29,33
253,30,33
254,31,33
255,32,33
256,33,33
257,34,33
258,35,33
259,36,33
260,37,33
261,59,33
507,60,33
508,61,33
509,62,33
510,63,33
511,64,33
512,65,33
513,66,33
514,67,33
515,68,33
516,69,33
517,123,33
1019,124,33
1020,125,33
1021,126,33
1022,127,33
1023,128,33
1024,129,33
1025,130,33
1026,131,33
1027,132,33
1028,133,33
1029,251,33
2043,252,33
2044,253,33
2045,254,33
2046,255,33
2047,0,33
2048,1,33
2049,2,33
2050,3,33
2051,4,33
2052,5,33
2053,6,33
4091,7,33
4092,8,33
4093,9,33
4094,10,33
4095,11,33
4096,12,33
4097,13,33
4098,14,33
4099,15,33
4100,16,33
4101,17,33
5000,18,33
8187,19,33
8188,20,33
8189,21,33
8190,27,33
8191,28,33
8192,29,33
8193,30,33
8194,31,33
8195,32,33
8196,33,33
8197,34,33
10000,35,33
16379,36,33
16380,37,33
16381,59,33
16382,60,33
16383,61,33
16384,62,33
16385,63,33
16386,64,33
16387,65,33
16388,66,33
16389,67,33
20000,68,33
32763,69,33
32764,123,33
32765,124,33
32766,125,33
