0,0,0
0,255,1
0,254,2
0,69,3
0,68,4
0,125,5
0,124,6
0,131,7
0,129,8
0,61,9
0,29,10
0,4,12
0,31,13
0,28,14
0,15,15
0,21,17
0,30,16
0,252,18
0,19,19
0,20,21
0,16,20
0,37,27
0,132,28
0,1,30
0,13,29
0,27,31
0,133,32
0,123,33
0,127,34
0,251,36
0,35,37
0,8,59
0,130,35
0,65,60
0,12,61
0,2,63
0,62,62
0,6,64
0,126,65
0,14,67
0,66,68
0,64,69
0,128,124
0,32,126
0,5,125
0,7,123
0,3,127
0,36,128
0,33,130
0,63,129
0,253,132
0,67,131
0,18,133
0,10,251
0,34,253
0,60,252
0,59,255
0,11,11
0,9,66
0,17,132
0,18,254
1,1,0
1,0,1
1,253,2
1,68,3
1,67,4
1,124,5
1,123,6
1,129,7
1,59,8
1,29,9
1,18,10
1,4,11
1,69,13
1,254,14
1,9,15
1,21,16
1,31,12
1,252,17
1,30,18
1,20,20
1,7,19
1,125,27
1,60,28
1,13,30
1,10,29
1,133,31
1,11,32
1,127,33
1,33,34
1,27,35
1,5,36
1,8,37
1,36,60
1,28,61
1,3,62
1,62,63
1,63,64
1,6,65
1,14,66
1,66,67
1,34,68
1,15,69
1,17,59
1,251,124
1,130,125
1,255,123
1,126,126
1,131,128
1,64,129
1,12,130
1,128,132
1,61,133
1,19,131
1,65,252
1,32,127
1,16,253
1,2,254
1,35,255
1,37,21
1,132,61
1,33,251
2,2,0
2,1,1
2,252,2
2,67,3
2,66,4
2,123,5
2,21,6
2,59,7
2,128,8
2,18,9
2,17,10
2,31,11
2,69,12
2,15,13
2,34,14
2,30,15
2,13,16
2,254,18
2,126,19
2,16,17
2,62,20
2,124,27
2,0,28
2,10,30
2,14,29
2,131,31
2,8,32
2,27,33
2,64,34
2,251,21
2,6,35
2,28,36
2,65,59
2,12,37
2,32,60
2,9,64
2,255,63
2,61,62
2,19,61
2,68,68
2,130,66
2,35,65
2,132,69
2,20,124
2,37,126
2,29,128
2,11,127
2,3,129
2,60,130
2,5,131
2,129,132
2,36,133
2,7,251
2,63,252
2,127,253
2,125,254
2,33,125
2,253,123
2,4,255
2,133,252
2,33,67
3,3,0
3,2,1
3,251,2
3,66,3
3,65,4
3,69,5
3,27,6
3,128,7
3,127,8
3,17,9
3,36,10
3,5,11
3,32,12
3,253,13
3,35,14
3,13,15
3,130,16
3,19,17
3,10,19
3,7,20
3,30,21
3,129,18
3,0,27
3,15,30
3,6,29
3,124,31
3,12,32
3,252,34
3,63,35
3,1,28
3,61,36
3,131,37
3,37,60
3,8,61
3,132,62
3,21,63
3,11,64
3,125,33
3,33,66
3,59,67
3,28,68
3,133,69
3,60,123
3,254,124
3,4,65
3,123,59
3,126,125
3,64,128
3,16,126
3,62,129
3,9,132
3,14,131
3,18,127
3,31,251
3,68,253
3,29,254
3,255,255
3,34,133
3,20,252
3,67,130
4,4,0
4,3,1
4,133,2
4,65,3
4,64,4
4,68,5
4,20,6
4,127,7
4,33,8
4,36,9
4,31,10
4,32,11
4,30,12
4,255,13
4,16,14
4,253,15
4,11,16
4,0,18
