0,4095
0,4096
0,4097
0,20000
1,4095
1,4096
1,4097
1,20000
2,4095
2,4096
2,4097
2,20000
7,4095
7,4096
7,4097
7,20000
8,4095
8,4096
8,4097
8,20000
9,4095
9,4096
9,4097
9,20000
15,4095
15,4096
15,4097
15,20000
16,4095
16,4096
16,4097
16,20000
17,4095
17,4096
17,4097
17,20000
31,4095
31,4096
31,4097
31,20000
32,4095
32,4096
32,4097
32,20000
33,4095
33,4096
33,4097
33,20000
63,4095
63,4096
63,4097
63,20000
64,4095
64,4096
64,4097
64,20000
65,4095
65,4096
65,4097
65,20000
127,4095
127,4096
127,4097
127,20000
128,4095
128,4096
128,4097
128,20000
129,4095
129,4096
129,4097
129,20000
255,4095
255,20000
256,20000
257,20000
2047,2047
2047,2048
2047,2049
2048,2047
2048,2048
2048,2049
2049,2047
2049,2048
2049,2049
4093,0
4093,1
4093,2
4093,7
4093,8
4093,9
4093,15
4093,16
4093,17
4093,31
4093,32
4093,33
4093,63
4093,64
4093,65
4093,119
4093,120
4093,121
4093,122
4093,123
4093,124
4093,125
4093,126
4093,127
4093,128
4093,129
4093,255
4093,256
4093,257
4094,0
4094,1
4094,2
4094,7
4094,8
4094,9
4094,15
4094,16
4094,17
4094,31
4094,32
4094,33
4094,63
4094,64
4094,65
4094,119
4094,120
4094,121
4094,122
4094,123
4094,124
4094,125
4094,126
4094,127
4094,128
4094,129
4094,255
4094,256
4095,0
4095,1
4095,2
4095,7
4095,8
4095,9
4095,15
4095,16
4095,17
4095,31
4095,32
4095,33
4095,63
4095,64
4095,65
4095,119
4095,120
4095,121
4095,122
4095,123
4095,124
4095,125
4095,126
4095,127
4095,128
4095,129
4095,255
4096,0
4096,1
4096,2
4096,7
4096,8
4096,9
4096,15
4096,16
4096,17
4096,31
4096,32
4096,33
4096,63
4096,64
4096,65
4096,119
4096,120
4096,121
4096,122
4096,123
4096,124
4096,125
4096,126
4096,127
4096,128
4096,129
4097,0
4097,1
4097,2
4097,7
4097,8
4097,9
4097,15
4097,16
4097,17
4097,31
4097,32
4097,33
4097,63
4097,64
4097,65
4097,119
4097,120
4097,121
4097,122
4097,123
4097,124
4097,125
4097,126
4097,127
4097,128
4097,129
10000,10000
20092,0
20092,1
20092,2
20092,7
20092,8
20092,9
20092,15
20092,16
20092,17
20092,31
20092,32
20092,33
20092,63
20092,64
20092,65
20092,119
20092,120
20092,121
20092,122
20092,123
20092,124
20092,125
20092,126
20092,127
20092,128
20092,129
20092,255
20092,256
20092,257
20093,0
20093,1
20093,2
20093,7
20093,8
20093,9
20093,15
20093,16
20093,17
20093,31
20093,32
20093,33
20093,63
20093,64
20093,65
20093,119
20093,120
20093,121
20093,122
20093,123
20093,124
20093,125
20093,126
20093,127
20093,128
20093,129
20093,255
20093,256
65534,2047
32767,5000
65532,512
65533,4097
65533,1025
32768,65531
32767,4096
65535,1023
65533,512
65531,32768
65534,129
65531,0
65531,32767
32768,513
32768,65530
65535,513
65530,512
32767,32769
32768,1025
65532,128
65533,4096
65532,257
32767,1
65535,65530
65532,1
65530,32768
65535,1025
65531,10000
65532,4096
65533,65534
32768,65534
65533,1023
32768,128
32768,1024
65534,512
65530,511
65532,129
65532,5000
32769,32767
32769,65530
65534,513
65530,65534
65533,5000
65531,255
65531,2049
65532,1025
65532,65531
65531,256
65533,65533
65531,513
65533,32767
65531,65535
65530,2049
65530,257
65535,10000
32767,1025
65533,65530
32769,4096
65533,256
65533,32769
32767,0
32769,65532
32767,129
65530,65533
32769,20000
32768,0
65533,513
65534,32769
32768,65532
65533,65532
65530,128
32768,5000
32768,32767
32767,1024
65531,32769
32767,32768
32769,513
32768,2048
65534,65535
65534,4097
65532,32769
65534,511
65530,4096
65535,1
32769,1023
65534,65534
32769,4095
32768,65533
65535,4095
65534,2048
65531,1
65531,65533
32769,511
32769,1
32768,32768
65530,2047
65530,1023
32769,2047
65531,4097
65530,65530
65535,65532
65532,2047
65535,32767
65530,1
65535,32768
65532,511
65532,1023
65532,1024
65535,65535
65534,20000
