0,8191
0,8192
0,8193
1,8191
1,8192
1,8193
2,8191
2,8192
2,8193
7,8191
7,8192
7,8193
8,8191
8,8192
8,8193
9,8191
9,8192
9,8193
15,8191
15,8192
15,8193
16,8191
16,8192
16,8193
17,8191
17,8192
17,8193
31,8191
31,8192
31,8193
32,8191
32,8192
32,8193
33,8191
33,8192
33,8193
63,8191
63,8192
63,8193
64,8191
64,8192
64,8193
65,8191
65,8192
65,8193
127,8191
127,8192
127,8193
128,8191
128,8192
128,8193
129,8191
129,8192
129,8193
255,8191
1023,8191
1023,8192
1023,8193
1024,8191
1024,8192
1024,8193
1025,8191
1025,8192
1025,8193
4095,4095
4095,4096
4095,4097
4095,5000
4096,4095
4096,4096
4096,4097
4096,5000
4097,4095
4097,4096
4097,4097
4097,5000
5000,4095
5000,4096
5000,4097
8189,0
8189,1
8189,2
8189,7
8189,8
8189,9
8189,15
8189,16
8189,17
8189,31
8189,32
8189,33
8189,63
8189,64
8189,65
8189,127
8189,128
8189,129
8189,255
8189,256
8189,257
8189,1023
8189,1024
8189,1025
8190,0
8190,1
8190,2
8190,7
8190,8
8190,9
8190,15
8190,16
8190,17
8190,31
8190,32
8190,33
8190,63
8190,64
8190,65
8190,127
8190,128
8190,129
8190,255
8190,256
8190,1023
8190,1024
8190,1025
8191,0
8191,1
8191,2
8191,7
8191,8
8191,9
8191,15
8191,16
8191,17
8191,31
8191,32
8191,33
8191,63
8191,64
8191,65
8191,127
8191,128
8191,129
8191,255
8191,1023
8191,1024
8191,1025
8192,0
8192,1
8192,2
8192,7
8192,8
8192,9
8192,15
8192,16
8192,17
8192,31
8192,32
8192,33
8192,63
8192,64
8192,65
8192,127
8192,128
8192,129
8192,1023
8192,1024
8192,1025
8193,0
8193,1
8193,2
8193,7
8193,8
8193,9
8193,15
8193,16
8193,17
8193,31
8193,32
8193,33
8193,63
8193,64
8193,65
8193,127
8193,128
8193,129
8193,1023
8193,1024
8193,1025
9188,0
9188,1
9188,2
9188,7
9188,8
9188,9
9188,15
9188,16
9188,17
9188,31
9188,32
9188,33
9188,63
9188,64
9188,65
9188,127
9188,128
9188,129
9188,255
9188,256
9188,257
9189,0
9189,1
9189,2
9189,7
9189,8
9189,9
9189,15
9189,16
9189,17
9189,31
9189,32
9189,33
9189,63
9189,64
9189,65
9189,127
9189,128
9189,129
9189,255
9189,256
32768,65534
65531,1023
65532,65534
65530,512
32769,32767
65533,4095
32769,2048
65535,2048
65533,5000
10000,256
32767,1025
32767,2047
32767,256
10000,257
65535,65535
32769,5000
65530,4096
10000,65532
65530,32768
10000,255
65531,65534
65535,128
32769,1023
65530,2049
65532,32769
65534,1023
65533,20000
10000,1024
32769,255
32769,4096
10000,127
32767,513
10000,65531
32769,512
32768,2047
65532,129
65531,32769
32767,128
32767,2049
65531,2049
65533,256
32767,65535
65530,257
65534,4097
32768,4096
32768,4097
32769,1024
32769,4095
65533,1023
65534,255
32768,255
65534,1025
65534,1024
65533,2047
65535,32768
65531,10000
65531,65533
65535,255
65534,5000
65533,32769
65534,65535
32768,127
65532,32768
65533,65531
32769,1
32767,4095
32769,65535
65535,32769
10000,128
65530,0
10000,4095
65533,65535
65530,65532
65535,511
65532,65533
32768,512
10000,1025
32769,127
32769,1025
65534,1
65530,255
65532,512
32767,1023
65533,65530
10000,65535
32767,1024
10000,1
65532,2047
10000,20000
10000,65530
32768,257
10000,32769
65533,1
65533,65534
65532,511
10000,65533
10000,512
65535,5000
32768,32769
65534,512
65535,257
65532,2048
65532,65530
32767,32768
65530,4097
65531,4096
65531,65530
65534,511
32767,65533
32768,32767
65535,2049
32767,511
65533,1024
10000,129
65532,4096
65531,1
65530,65530
10000,513
32769,257
65530,1023
65533,0
32769,129
32768,32768
65530,5000
32769,65533
32767,32767
65532,127
65532,4095
32768,20000
32767,65534
65535,10000
65532,128
65534,32769
65533,128
65530,1
65530,65531
65532,65535
65532,5000
10000,10000
65535,2047
32768,4095
65533,511
32767,5000
32769,20000
65534,257
10000,2048
65535,513
65534,129
65531,127
32768,128
32769,513
65530,10000
65531,257
65533,129
65530,129
65534,65532
65534,256
65533,4097
65533,4096
65535,20000
65534,10000
65531,2048
65533,10000
32767,2048
32767,255
65533,127
65535,512
32768,2048
65530,511
10000,32768
32767,0
32768,1025
65530,32767
32769,256
65532,1
32768,10000
65530,65535
65535,1
65531,1024
65532,65531
65533,255
65530,128
65531,4095
65531,2047
65530,2047
65531,4097
10000,1023
65532,255
65535,65533
32767,20000
65530,1024
65532,1023
32768,129
32768,65535
10000,511
32768,256
65533,257
65535,65532
32769,10000
65535,0
32769,32769
65531,20000
65531,513
65532,32767
65534,20000
32768,65531
65531,129
32767,257
65535,65531
10000,32767
65533,65532
65530,2048
65534,65534
65532,2049
65531,255
32767,10000
32769,32768
32769,65531
65530,1025
65533,513
65531,512
65531,65531
65532,513
65533,2048
65534,127
32768,511
32768,65533
32768,0
65535,4096
65531,65532
65530,4095
32767,129
65532,0
32768,513
32768,5000
10000,4096
65530,65534
65534,4096
32768,65532
65533,32768
32768,1
65530,513
32769,2049
32768,65530
10000,5000
65535,129
10000,2049
32767,65531
65534,65531
10000,4097
32769,128
65535,4095
65533,512
65534,2047
32768,1023
65535,256
65533,65533
65531,0
65531,1025
32767,4097
65535,1025
32769,65530
65532,257
65534,4095
32767,65532
65535,127
65534,65533
65533,2049
32767,127
65530,127
32767,32769
65532,4097
65532,20000
65532,1024
10000,65534
65530,65533
10000,2047
65531,511
65532,1025
65535,65534
65534,128
65531,256
65530,32769
65533,32767
32769,4097
32767,4096
32767,65530
32769,0
