1,32768,127,0
1,32769,128,1
1,32770,129,2
1,32771,251,3
1,32772,252,4
1,32773,253,5
1,65280,254,6
1,65530,255,7
1,65531,256,8
1,65532,257,9
1,65533,258,10
1,65534,259,11
1,65535,260,12
2,0,261,13
2,1,262,14
2,2,263,15
2,3,264,16
2,4,265,17
2,5,1021,18
2,6,1022,19
2,7,1023,20
2,8,1024,21
2,9,1025,27
2,10,1026,28
2,31,1027,29
2,32,1458,30
2,33,1459,31
2,34,1460,32
2,61,1461,33
2,62,1462,34
2,63,2045,35
2,64,2046,36
2,65,2047,37
2,66,2048,59
2,67,2049,60
2,68,2050,61
2,69,2051,62
2,125,2052,63
2,126,4092,64
2,127,4093,65
2,128,4094,66
2,129,4095,67
2,130,4096,68
2,131,4097,69
2,251,4098,123
2,252,4099,124
2,253,8190,125
2,254,8191,126
2,255,8192,127
2,256,8193,128
2,257,8194,129
2,258,8195,130
2,259,8196,131
2,260,16380,132
2,261,16381,133
2,507,16382,251
2,508,16383,252
2,509,16384,253
2,510,16385,254
2,511,16386,255
2,512,16387,0
2,513,16388,1
2,514,32764,2
2,515,32765,3
2,516,32766,4
2,517,32767,5
2,1019,32768,6
2,1021,32769,7
2,1022,32770,8
2,1023,32771,9
2,1024,32772,10
2,1025,32773,11
2,1026,48148,12
2,1027,48149,13
2,1028,48150,14
2,1029,48151,15
2,2041,48152,16
2,2042,48153,17
2,2043,48154,18
2,2044,48155,19
2,2045,48156,20
2,2046,65530,21
2,2047,65531,27
2,2048,65532,28
2,2049,65533,29
2,2050,65534,30
2,2051,65535,31
2,2052,0,32
2,4091,1,33
2,4092,2,34
2,4093,3,35
2,4094,4,36
2,4095,5,37
2,4096,6,59
2,4097,7,60
2,4098,8,61
2,4099,9,62
2,4100,10,63
2,4101,11,64
2,8187,12,65
2,8188,13,66
2,8189,14,67
2,8190,15,68
2,8191,16,69
2,8192,32,123
2,8193,64,124
2,8194,124,125
2,8195,125,126
2,8196,126,127
2,8197,127,128
2,16379,128,129
2,16380,129,130
2,16381,251,131
2,16382,252,132
2,16383,253,133
2,16384,254,251
2,16385,255,252
2,16386,256,253
2,16387,257,254
2,16388,258,255
2,16389,259,0
2,32763,260,1
2,32764,261,2
2,32765,262,3
2,32766,263,4
2,32767,264,5
2,32768,265,6
2,32769,1021,7
2,32770,1022,8
2,32771,1023,9
2,32772,1024,10
2,32773,1025,11
2,65280,1026,12
2,65530,1027,13
2,65531,1458,14
2,65532,1459,15
2,65533,1460,16
2,65534,1461,17
2,65535,1462,18
3,0,2045,19
3,1,2046,20
3,2,2047,21
3,3,2048,27
3,4,2049,28
3,5,2050,29
3,6,2051,30
3,7,2052,31
3,8,4092,32
3,9,4093,33
3,10,4094,34
3,31,4095,35
3,32,4096,36
3,33,4097,37
3,34,4098,59
3,61,4099,60
3,62,8190,61
3,63,8191,62
3,64,8192,63
3,65,8193,64
3,66,8194,65
3,67,8195,66
3,68,8196,67
3,69,16380,68
3,125,16381,69
3,126,16382,123
3,127,16383,124
3,128,16384,125
3,129,16385,126
3,130,16386,127
3,131,16387,128
3,251,16388,129
3,252,32764,130
3,253,32765,131
3,254,32766,132
3,255,32767,133
3,256,32768,251
3,257,32769,252
3,258,32770,253
3,259,32771,254
3,260,32772,255
3,261,32773,0
3,507,48148,1
3,508,48149,2
3,509,48150,3
3,510,48151,4
3,511,48152,5
3,512,48153,6
3,513,48154,7
3,514,48155,8
3,515,48156,9
3,516,65530,10
3,517,65531,11
3,1019,65532,12
3,1021,65533,13
3,1022,65534,14
3,1023,65535,15
3,1024,0,16
3,1025,1,17
3,1026,2,18
3,1027,3,19
3,1028,4,20
3,1029,5,21
3,2041,6,27
3,2042,7,28
3,2043,8,29
3,2044,9,30
3,2045,10,31
3,2046,11,32
3,2047,12,33
3,2048,13,34
3,2049,14,35
3,2050,15,36
3,2051,16,37
3,2052,32,59
3,4091,64,60
3,4092,124,61
3,4093,125,62
3,4094,126,63
3,4095,127,64
3,4096,128,65
3,4097,129,66
3,4098,251,67
3,4099,252,68
3,4100,253,69
3,4101,254,123
3,8187,255,124
3,8188,256,125
3,8189,257,126
3,8190,258,127
3,8191,259,128
3,8192,260,129
3,8193,261,130
3,8194,262,131
3,8195,263,132
3,8196,264,133
3,8197,265,251
3,16379,1021,252
3,16380,1022,253
3,16381,1023,254
3,16382,1024,255
3,16383,1025,0
3,16384,1026,1
3,16385,1027,2
3,16386,1458,3
3,16387,1459,4
3,16388,1460,5
3,16389,1461,6
3,32763,1462,7
3,32764,2045,8
3,32765,2046,9
3,32766,2047,10
3,32767,2048,11
3,32768,2049,12
3,32769,2050,13
3,32770,2051,14
3,32771,2052,15
3,32772,4092,16
3,32773,4093,17
3,65280,4094,18
3,65530,4095,19
3,65531,4096,20
3,65532,4097,21
3,65533,4098,27
3,65534,4099,28
3,65535,8190,29
4,0,8191,30
4,1,8192,31
4,2,8193,32
4,3,8194,33
4,4,8195,34
4,5,8196,35
4,6,16380,36
4,7,16381,37
4,8,16382,59
4,9,16383,60
4,10,16384,61
4,31,16385,62
4,32,16386,63
4,33,16387,64
4,34,16388,65
4,61,32764,66
4,62,32765,67
4,63,32766,68
4,64,32767,69
4,65,32768,123
4,66,32769,124
4,67,32770,125
4,68,32771,126
4,69,32772,127
4,125,32773,128
4,126,48148,129
4,127,48149,130
4,128,48150,131
4,129,48151,132
4,130,48152,133
4,131,48153,251
4,251,48154,252
4,252,48155,253
4,253,48156,254
4,254,65530,255
4,255,65531,0
4,256,65532,1
4,257,65533,2
4,258,65534,3
4,259,65535,4
4,260,0,5
4,261,1,6
4,507,2,7
4,508,3,8
4,509,4,9
4,510,5,10
4,511,6,11
4,512,7,12
4,513,8,13
4,514,9,14
4,515,10,15
4,516,11,16
4,517,12,17
4,1019,13,18
4,1021,14,19
4,1022,15,20
4,1023,16,21
4,1024,32,27
4,1025,64,28
4,1026,124,29
4,1027,125,30
4,1028,126,31
4,1029,127,32
4,2041,128,33
4,2042,129,34
4,2043,251,35
4,2044,252,36
4,2045,253,37
4,2046,254,59
4,2047,255,60
4,2048,256,61
4,2049,257,62
4,2050,258,63
4,2051,259,64
4,2052,260,65
4,4091,261,66
4,4092,262,67
4,4093,263,68
4,4094,264,69
4,4095,265,123
4,4096,1021,124
4,4097,1022,125
4,4098,1023,126
4,4099,1024,127
4,4100,1025,128
4,4101,1026,129
4,8187,1027,130
4,8188,1458,131
4,8189,1459,132
4,8190,1460,133
4,8191,1461,251
4,8192,1462,252
4,8193,2045,253
4,8194,2046,254
4,8195,2047,255
4,8196,2048,0
4,8197,2049,1
4,16379,2050,2
4,16380,2051,3
4,16381,2052,4
4,16382,4092,5
4,16383,4093,6
4,16384,4094,7
4,16385,4095,8
4,16386,4096,9
4,16387,4097,10
4,16388,4098,11
4,16389,4099,12
4,32763,8190,13
4,32764,8191,14
4,32765,8192,15
4,32766,8193,16
4,32767,8194,17
4,32768,8195,18
4,32769,8196,19
4,32770,16380,20
4,32771,16381,21
4,32772,16382,27
4,32773,16383,28
4,65280,16384,29
4,65530,16385,30
4,65531,16386,31
4,65532,16387,32
4,65533,16388,33
4,65534,32764,34
4,65535,32765,35
5,0,32766,36
5,1,32767,37
5,2,32768,59
5,3,32769,60
5,4,32770,61
5,5,32771,62
5,6,32772,63
5,7,32773,64
5,8,48148,65
5,9,48149,66
5,10,48150,67
5,31,48151,68
5,32,48152,69
5,33,48153,123
5,34,48154,124
5,61,48155,125
5,62,48156,126
5,63,65530,127
5,64,65531,128
5,65,65532,129
5,66,65533,130
5,67,65534,131
5,68,65535,132
5,69,0,133
5,125,1,251
5,126,2,252
5,127,3,253
5,128,4,254
5,129,5,255
5,130,6,0
5,131,7,1
5,251,8,2
5,252,9,3
5,253,10,4
5,254,11,5
5,255,12,6
5,256,13,7
5,257,14,8
5,258,15,9
5,259,16,10
5,260,32,11
5,261,64,12
5,507,124,13
5,508,125,14
5,509,126,15
5,510,127,16
5,511,128,17
5,512,129,18
5,513,251,19
5,514,252,20
5,515,253,21
5,516,254,27
5,517,255,28
5,1019,256,29
5,1021,257,30
5,1022,258,31
5,1023,259,32
5,1024,260,33
5,1025,261,34
5,1026,262,35
5,1027,263,36
5,1028,264,37
5,1029,265,59
5,2041,1021,60
5,2042,1022,61
5,2043,1023,62
5,2044,1024,63
5,2045,1025,64
5,2046,1026,65
5,2047,1027,66
5,2048,1458,67
5,2049,1459,68
5,2050,1460,69
5,2051,1461,123
5,2052,1462,124
5,4091,2045,125
5,4092,2046,126
5,4093,2047,127
5,4094,2048,128
5,4095,2049,129
5,4096,2050,130
5,4097,2051,131
5,4098,2052,132
5,4099,4092,133
5,4100,4093,251
5,4101,4094,252
5,8187,4095,253
5,8188,4096,254
5,8189,4097,255
5,8190,4098,0
5,8191,4099,1
5,8192,8190,2
5,8193,8191,3
5,8194,8192,4
5,8195,8193,5
5,8196,8194,6
5,8197,8195,7
5,16379,8196,8
5,16380,16380,9
5,16381,16381,10
5,16382,16382,11
5,16383,16383,12
5,16384,16384,13
5,16385,16385,14
5,16386,16386,15
5,16387,16387,16
5,16388,16388,17
5,16389,32764,18
5,32763,32765,19
5,32764,32766,20
5,32765,32767,21
5,32766,32768,27
5,32767,32769,28
5,32768,32770,29
5,32769,32771,30
5,32770,32772,31
5,32771,32773,32
5,32772,48148,33
5,32773,48149,34
5,65280,48150,35
5,65530,48151,36
5,65531,48152,37
5,65532,48153,59
5,65533,48154,60
5,65534,48155,61
5,65535,48156,62
6,0,65530,63
6,1,65531,64
6,2,65532,65
6,3,65533,66
6,4,65534,67
6,5,65535,68
6,6,0,69
6,7,1,123
6,8,2,124
6,9,3,125
6,10,4,126
6,31,5,127
6,32,6,128
6,33,7,129
6,34,8,130
6,61,9,131
6,62,10,132
6,63,11,133
6,64,12,251
6,65,13,252
6,66,14,253
6,67,15,254
6,68,16,255
6,69,32,0
6,125,64,1
6,126,124,2
6,127,125,3
6,128,126,4
6,129,127,5
6,130,128,6
6,131,129,7
6,251,251,8
6,252,252,9
6,253,253,10
6,254,254,11
6,255,255,12
6,256,256,13
6,257,257,14
6,258,258,15
6,259,259,16
6,260,260,17
6,261,261,18
6,507,262,19
6,508,263,20
6,509,264,21
6,510,265,27
6,511,1021,28
6,512,1022,29
6,513,1023,30
6,514,1024,31
6,515,1025,32
6,516,1026,33
6,517,1027,34
6,1019,1458,35
6,1021,1459,36
6,1022,1460,37
6,1023,1461,59
6,1024,1462,60
6,1025,2045,61
6,1026,2046,62
6,1027,2047,63
6,1028,2048,64
6,1029,2049,65
6,2041,2050,66
6,2042,2051,67
6,2043,2052,68
6,2044,4092,69
6,2045,4093,123
6,2046,4094,124
6,2047,4095,125
6,2048,4096,126
6,2049,4097,127
6,2050,4098,128
6,2051,4099,129
6,2052,8190,130
6,4091,8191,131
6,4092,8192,132
6,4093,8193,133
6,4094,8194,251
6,4095,8195,252
6,4096,8196,253
6,4097,16380,254
6,4098,16381,255
6,4099,16382,0
6,4100,16383,1
6,4101,16384,2
6,8187,16385,3
6,8188,16386,4
6,8189,16387,5
6,8190,16388,6
6,8191,32764,7
6,8192,32765,8
6,8193,32766,9
6,8194,32767,10
6,8195,32768,11
6,8196,32769,12
6,8197,32770,13
6,16379,32771,14
6,16380,32772,15
6,16381,32773,16
6,16382,48148,17
6,16383,48149,18
6,16384,48150,19
6,16385,48151,20
6,16386,48152,21
6,16387,48153,27
6,16388,48154,28
6,16389,48155,29
6,32763,48156,30
6,32764,65530,31
6,32765,65531,32
6,32766,65532,33
6,32767,65533,34
6,32768,65534,35
6,32769,65535,36
6,32770,0,37
6,32771,1,59
6,32772,2,60
6,32773,3,61
6,65280,4,62
6,65530,5,63
6,65531,6,64
6,65532,7,65
6,65533,8,66
6,65534,9,67
6,65535,10,68
7,0,11,69
7,1,12,123
7,2,13,124
7,3,14,125
7,4,15,126
7,5,16,127
7,6,32,128
7,7,64,129
7,8,124,130
7,9,125,131
7,10,126,132
7,31,127,133
7,32,128,251
7,33,129,252
7,34,251,253
7,61,252,254
7,62,253,255
7,63,254,0
7,64,255,1
7,65,256,2
7,66,257,3
7,67,258,4
7,68,259,5
7,69,260,6
7,125,261,7
7,126,262,8
7,127,263,9
7,128,264,10
7,129,265,11
7,130,1021,12
7,131,1022,13
7,251,1023,14
7,252,1024,15
7,253,1025,16
7,254,1026,17
7,255,1027,18
7,256,1458,19
7,257,1459,20
7,258,1460,21
7,259,1461,27
7,260,1462,28
7,261,2045,29
7,507,2046,30
7,508,2047,31
7,509,2048,32
7,510,2049,33
7,511,2050,34
7,512,2051,35
7,513,2052,36
7,514,4092,37
7,515,4093,59
7,516,4094,60
7,517,4095,61
7,1019,4096,62
7,1021,4097,63
7,1022,4098,64
7,1023,4099,65
7,1024,8190,66
7,1025,8191,67
7,1026,8192,68
7,1027,8193,69
7,1028,8194,123
7,1029,8195,124
7,2041,8196,125
7,2042,16380,126
7,2043,16381,127
7,2044,16382,128
7,2045,16383,129
7,2046,16384,130
7,2047,16385,131
7,2048,16386,132
7,2049,16387,133
7,2050,16388,251
7,2051,32764,252
7,2052,32765,253
7,4091,32766,254
7,4092,32767,255
7,4093,32768,0
7,4094,32769,1
7,4095,32770,2
7,4096,32771,3
7,4097,32772,4
7,4098,32773,5
7,4099,48148,6
7,4100,48149,7
7,4101,48150,8
7,8187,48151,9
7,8188,48152,10
7,8189,48153,11
7,8190,48154,12
7,8191,48155,13
7,8192,48156,14
7,8193,65530,15
7,8194,65531,16
7,8195,65532,17
7,8196,65533,18
7,8197,65534,19
7,16379,65535,20
7,16380,0,21
7,16381,1,27
7,16382,2,28
7,16383,3,29
7,16384,4,30
7,16385,5,31
7,16386,6,32
7,16387,7,33
7,16388,8,34
7,16389,9,35
7,32763,10,36
7,32764,11,37
7,32765,12,59
7,32766,13,60
7,32767,14,61
7,32768,15,62
7,32769,16,63
7,32770,32,64
7,32771,64,65
7,32772,124,66
7,32773,125,67
7,65280,126,68
7,65530,127,69
7,65531,128,123
7,65532,129,124
7,65533,251,125
7,65534,252,126
7,65535,253,127
8,0,254,128
8,1,255,129
8,2,256,130
8,3,257,131
8,4,258,132
8,5,259,133
8,6,260,251
8,7,261,252
8,8,262,253
8,9,263,254
8,10,264,255
8,31,265,0
8,32,1021,1
8,33,1022,2
8,34,1023,3
8,61,1024,4
8,62,1025,5
8,63,1026,6
8,64,1027,7
8,65,1458,8
8,66,1459,9
8,67,1460,10
8,68,1461,11
8,69,1462,12
8,125,2045,13
8,126,2046,14
8,127,2047,15
8,128,2048,16
8,129,2049,17
8,130,2050,18
8,131,2051,19
8,251,2052,20
8,252,4092,21
8,253,4093,27
8,254,4094,28
8,255,4095,29
8,256,4096,30
8,257,4097,31
8,258,4098,32
8,259,4099,33
8,260,8190,34
8,261,8191,35
8,507,8192,36
8,508,8193,37
8,509,8194,59
8,510,8195,60
8,511,8196,61
8,512,16380,62
8,513,16381,63
8,514,16382,64
8,515,16383,65
8,516,16384,66
8,517,16385,67
8,1019,16386,68
8,1021,16387,69
8,1022,16388,123
8,1023,32764,124
8,1024,32765,125
8,1025,32766,126
8,1026,32767,127
8,1027,32768,128
8,1028,32769,129
8,1029,32770,130
8,2041,32771,131
8,2042,32772,132
8,2043,32773,133
8,2044,48148,251
8,2045,48149,252
8,2046,48150,253
8,2047,48151,254
8,2048,48152,255
8,2049,48153,0
8,2050,48154,1
8,2051,48155,2
8,2052,48156,3
8,4091,65530,4
8,4092,65531,5
8,4093,65532,6
8,4094,65533,7
8,4095,65534,8
8,4096,65535,9
8,4097,0,10
8,4098,1,11
8,4099,2,12
8,4100,3,13
8,4101,4,14
8,8187,5,15
8,8188,6,16
8,8189,7,17
8,8190,8,18
8,8191,9,19
8,8192,10,20
8,8193,11,21
8,8194,12,27
8,8195,13,28
8,8196,14,29
8,8197,15,30
8,16379,16,31
8,16380,32,32
8,16381,64,33
8,16382,124,34
8,16383,125,35
8,16384,126,36
8,16385,127,37
8,16386,128,59
8,16387,129,60
8,16388,251,61
8,16389,252,62
8,32763,253,63
8,32764,254,64
8,32765,255,65
8,32766,256,66
8,32767,257,67
8,32768,258,68
8,32769,259,69
8,32770,260,123
8,32771,261,124
8,32772,262,125
8,32773,263,126
8,65280,264,127
8,65530,265,128
8,65531,1021,129
8,65532,1022,130
8,65533,1023,131
8,65534,1024,132
8,65535,1025,133
9,0,1026,251
9,1,1027,252
9,2,1458,253
9,3,1459,254
9,4,1460,255
9,5,1461,0
9,6,1462,1
9,7,2045,2
9,8,2046,3
9,9,2047,4
9,10,2048,5
9,31,2049,6
9,32,2050,7
9,33,2051,8
9,34,2052,9
9,61,4092,10
9,62,4093,11
9,63,4094,12
9,64,4095,13
9,65,4096,14
9,66,4097,15
9,67,4098,16
9,68,4099,17
9,69,8190,18
9,125,8191,19
9,126,8192,20
9,127,8193,21
9,128,8194,27
9,129,8195,28
9,130,8196,29
9,131,16380,30
9,251,16381,31
9,252,16382,32
9,253,16383,33
9,254,16384,34
9,255,16385,35
9,256,16386,36
9,257,16387,37
9,258,16388,59
9,259,32764,60
9,260,32765,61
9,261,32766,62
9,507,32767,63
9,508,32768,64
9,509,32769,65
9,510,32770,66
9,511,32771,67
9,512,32772,68
9,513,32773,69
9,514,48148,123
9,515,48149,124
9,516,48150,125
9,517,48151,126
9,1019,48152,127
9,1021,48153,128
9,1022,48154,129
9,1023,48155,130
9,1024,48156,131
9,1025,65530,132
9,1026,65531,133
9,1027,65532,251
9,1028,65533,252
9,1029,65534,253
9,2041,65535,254
9,2042,0,255
9,2043,1,0
9,2044,2,1
9,2045,3,2
9,2046,4,3
9,2047,5,4
9,2048,6,5
9,2049,7,6
9,2050,8,7
9,2051,9,8
9,2052,10,9
9,4091,11,10
9,4092,12,11
9,4093,13,12
9,4094,14,13
9,4095,15,14
9,4096,16,15
9,4097,32,16
9,4098,64,17
9,4099,124,18
9,4100,125,19
9,4101,126,20
9,8187,127,21
9,8188,128,27
9,8189,129,28
9,8190,251,29
9,8191,252,30
9,8192,253,31
9,8193,254,32
9,8194,255,33
9,8195,256,34
9,8196,257,35
9,8197,258,36
9,16379,259,37
9,16380,260,59
9,16381,261,60
9,16382,262,61
9,16383,263,62
9,16384,264,63
9,16385,265,64
9,16386,1021,65
9,16387,1022,66
9,16388,1023,67
9,16389,1024,68
9,32763,1025,69
9,32764,1026,123
9,32765,1027,124
9,32766,1458,125
9,32767,1459,126
9,32768,1460,127
9,32769,1461,128
9,32770,1462,129
9,32771,2045,130
9,32772,2046,131
9,32773,2047,132
9,65280,2048,133
9,65530,2049,251
9,65531,2050,252
9,65532,2051,253
9,65533,2052,254
9,65534,4092,255
9,65535,4093,0
10,0,4094,3
10,1,4095,4
10,2,4096,5
10,3,4097,6
10,4,4098,7
10,5,4099,8
10,6,8190,9
10,7,8191,10
10,8,8192,11
10,9,8193,12
10,10,8194,13
10,31,8195,14
10,32,8196,15
10,33,16380,16
10,34,16381,17
10,61,16382,18
10,62,16383,19
10,63,16384,20
10,64,16385,21
10,65,16386,27
10,66,16387,28
10,67,16388,29
10,68,32764,30
10,69,32765,31
10,125,32766,32
10,126,32767,33
10,127,32768,34
10,128,32769,35
10,129,32770,36
10,130,32771,37
10,131,32772,59
10,251,32773,60
10,252,48148,61
10,253,48149,62
10,254,48150,63
10,255,48151,64
10,256,48152,65
10,257,48153,66
10,258,48154,67
10,259,48155,68
10,260,48156,69
10,261,65530,123
10,507,65531,124
10,508,65532,125
10,509,65533,126
10,510,65534,127
10,511,65535,128
10,512,0,129
10,513,1,130
10,514,2,131
10,515,3,132
10,516,4,133
10,517,5,251
10,1019,6,252
10,1021,7,253
10,1022,8,254
10,1023,9,255
10,1024,10,0
10,1025,11,1
10,1026,12,2
10,1027,13,3
10,1028,14,4
10,1029,15,5
10,2041,16,6
10,2042,32,7
10,2043,64,8
10,2044,124,9
10,2045,125,10
10,2046,126,11
10,2047,127,12
10,2048,128,13
10,2049,129,14
10,2050,251,15
10,2051,252,16
10,2052,253,17
10,4091,254,18
10,4092,255,19
10,4093,256,20
10,4094,257,21
10,4095,258,27
10,4096,259,28
10,4097,260,29
10,4098,261,30
10,4099,262,31
10,4100,263,32
10,4101,264,33
10,8187,265,34
10,8188,1021,35
10,8189,1022,36
10,8190,1023,37
10,8191,1024,59
10,8192,1025,60
10,8193,1026,61
10,8194,1027,62
10,8195,1458,63
10,8196,1459,64
10,8197,1460,65
10,16379,1461,66
10,16380,1462,67
10,16381,2045,68
10,16382,2046,69
10,16383,2047,123
10,16384,2048,124
10,16385,2049,125
10,16386,2050,126
10,16387,2051,127
10,16388,2052,128
10,16389,4092,129
10,32763,4093,130
10,32764,4094,131
10,32765,4095,132
10,32766,4096,133
10,32767,4097,251
10,32768,4098,252
10,32769,4099,253
10,32770,8190,254
10,32771,8191,255
10,32772,8192,0
10,32773,8193,1
10,65280,8194,2
10,65530,8195,3
10,65531,8196,4
10,65532,16380,5
10,65533,16381,6
10,65534,16382,7
10,65535,16383,8
20,0,16384,9
20,1,16385,10
20,2,16386,11
20,3,16387,12
20,4,16388,13
20,5,32764,14
20,6,32765,15
20,7,32766,16
20,8,32767,17
20,9,32768,18
20,10,32769,19
20,31,32770,20
20,32,32771,21
20,33,32772,27
20,34,32773,28
20,61,48148,29
20,62,48149,30
20,63,48150,31
20,64,48151,32
20,65,48152,33
20,66,48153,34
20,67,48154,35
20,68,48155,36
20,69,48156,37
20,125,65530,59
20,126,65531,60
20,127,65532,61
20,128,65533,62
20,129,65534,63
20,130,65535,64
20,131,0,65
20,251,1,66
20,252,2,67
20,253,3,68
20,254,4,69
20,255,5,123
20,256,6,124
20,257,7,125
20,258,8,126
20,259,9,127
20,260,10,128
20,261,11,129
20,507,12,130
20,508,13,131
20,509,14,132
20,510,15,133
20,511,16,251
20,512,32,252
20,513,64,253
20,514,124,254
20,515,125,255
20,516,126,0
20,517,127,1
20,1019,128,2
20,1021,129,3
20,1022,251,4
20,1023,252,5
20,1024,253,6
20,1025,254,7
20,1026,255,8
20,1027,256,9
20,1028,257,10
20,1029,258,11
20,2041,259,12
20,2042,260,13
20,2043,261,14
20,2044,262,15
20,2045,263,16
20,2046,264,17
20,2047,265,18
20,2048,1021,19
20,2049,1022,20
20,2050,1023,21
20,2051,1024,27
20,2052,1025,28
20,4091,1026,29
20,4092,1027,30
20,4093,1458,31
20,4094,1459,32
20,4095,1460,33
20,4096,1461,34
20,4097,1462,35
20,4098,2045,36
20,4099,2046,37
20,4100,2047,59
20,4101,2048,60
20,8187,2049,61
20,8188,2050,62
20,8189,2051,63
20,8190,2052,64
20,8191,4092,65
20,8192,4093,66
20,8193,4094,67
20,8194,4095,68
20,8195,4096,69
20,8196,4097,123
20,8197,4098,124
20,16379,4099,125
20,16380,8190,126
20,16381,8191,127
20,16382,8192,128
20,16383,8193,129
20,16384,8194,130
20,16385,8195,131
20,16386,8196,132
20,16387,16380,133
20,16388,16381,251
20,16389,16382,252
20,32763,16383,253
20,32764,16384,254
20,32765,16385,255
20,32766,16386,0
20,32767,16387,1
20,32768,16388,2
20,32769,32764,3
20,32770,32765,4
20,32771,32766,5
20,32772,32767,6
20,32773,32768,7
20,65280,32769,8
20,65530,32770,9
20,65531,32771,10
20,65532,32772,11
20,65533,32773,12
20,65534,48148,13
20,65535,48149,14
21,0,48150,15
21,1,48151,16
21,2,48152,17
21,3,48153,18
21,4,48154,19
21,5,48155,20
21,6,48156,21
21,7,65530,27
